GEOID,G16PREDCLI,G16PRERTRU,G16PREGSTE,G16PRELJOH,G16HALDROC,G16HALRREI,G16HALGPER,G16HALLGES,G16GOVDCAR,G16GOVRBON,G16GOVGGRO,G16GOVLGOW,G16LTGDHAL,G16LTGRGUN,G16INSDNAV,G16INSRCRA
100050506023024,0.7,0.9,0,0,0.7,0.8,0,0,0.8,0.7,0,0,0.8,0.7,0.7,0.8
100050506022036,1.1,1.5,0,0.1,1.2,1.3,0,0,1.4,1.2,0,0,1.4,1.1,1.2,1.3
100050506022009,2.5,3.2,0,0.2,2.7,2.8,0.1,0.1,3,2.6,0.1,0,3,2.5,2.6,2.9
100050507011054,4.7,6.6,0.1,0.2,5,5.8,0.2,0.1,5.4,5.6,0.1,0.1,5.5,5.5,5,5.9
100050507062019,1.8,2.5,0,0.1,1.9,2.2,0.1,0,2,2.1,0,0,2.1,2.1,1.9,2.2
100050506012139,3.4,8.6,0.2,0.5,4.5,7.5,0.3,0.2,5.2,7.1,0.2,0.1,6,6.5,4.3,8
100050504011083,7.3,22.4,0.3,0.8,8.8,19.3,0.5,0.8,10.4,18.7,0.4,0.4,10.6,18.5,8,21.1
100050504051062,4.1,4.8,0.1,0.4,4.2,4.2,0.2,0.3,4.4,4.2,0.1,0.1,4.4,4.3,3.8,4.9
100050504011073,1.6,4.9,0.1,0.2,1.9,4.2,0.1,0.2,2.3,4.1,0.1,0.1,2.3,4.1,1.8,4.6
100050504051038,18.4,21.4,0.3,1.7,18.9,18.9,0.8,1.2,19.9,19,0.7,0.6,19.7,19.3,16.9,21.9
100050504051042,15.1,17.5,0.3,1.4,15.5,15.5,0.6,1,16.3,15.6,0.5,0.5,16.1,15.8,13.8,18
100050504011080,22.9,69.8,0.8,2.6,27.4,60.1,1.7,2.3,32.3,58.5,1.2,1.3,33.2,57.8,25,65.8
100050504052116,1.5,4.4,0.1,0.2,1.8,3.9,0.1,0.1,2.1,3.7,0.1,0.1,2.2,3.7,1.5,4.2
100050504011079,2.3,7.2,0.1,0.3,2.8,6.2,0.2,0.2,3.3,6,0.1,0.1,3.4,5.9,2.6,6.7
100050504012034,9.4,28.2,0.6,1.1,11.7,24.9,0.9,0.5,13.6,24,0.5,0.3,14,23.6,9.7,27.3
100050504011013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050504012020,4.8,14.6,0.3,0.5,6.1,12.9,0.5,0.3,7,12.4,0.3,0.2,7.3,12.2,5,14.1
100050504051035,7.4,8.6,0.1,0.7,7.6,7.6,0.3,0.5,8,7.6,0.3,0.2,7.9,7.8,6.8,8.8
100050514001070,12.9,34.8,0.6,1.4,14.3,31.8,0.7,0.6,16.3,30.9,0.3,0.3,17.3,29.7,12.6,33.6
100050514001069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513022078,5.8,12.4,0.2,0.5,6.1,11.4,0.3,0.2,6.8,11.2,0.2,0.1,7.5,10.4,5.7,11.9
100050513013040,5.7,10.5,0.1,0.3,5.8,9.5,0.2,0.1,6.6,9.2,0.1,0.1,7,8.8,5.6,9.8
100050513022027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513022028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513051051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513011037,3.4,8.3,0.1,0.3,3.6,7.8,0.2,0.1,4.4,7.3,0.1,0.1,4.8,6.9,3.2,8.1
100050513021038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513031082,0.9,1.5,0,0.1,0.9,1.4,0,0,1,1.3,0,0,1.1,1.3,0.8,1.4
100050513013007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513022024,1.4,2.9,0,0.1,1.5,2.7,0.1,0,1.6,2.7,0,0,1.8,2.5,1.3,2.8
100050513022031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513013004,0.9,1.7,0,0,0.9,1.5,0,0,1,1.5,0,0,1.1,1.4,0.9,1.5
100050513031047,0.6,1,0,0,0.6,0.9,0,0,0.7,0.9,0,0,0.7,0.8,0.6,1
100050513051043,1,2.4,0,0.1,1,2.2,0,0,1.2,2.1,0,0,1.2,2.1,0.9,2.2
100050513051023,3.2,7.8,0.1,0.2,3.3,7.1,0.1,0.1,3.9,6.7,0.1,0,3.9,6.7,3,7.3
100050513051010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050519001065,1,2.2,0,0.1,1.1,1.9,0.1,0.1,1.3,1.8,0,0.1,1.3,1.9,1,2.2
100050519002033,3.3,7.4,0.1,0.4,3.8,6.4,0.3,0.3,4.5,6.1,0.2,0.2,4.2,6.4,3.4,7.2
100050519001048,17,37.8,0.7,2,19.3,32.6,1.6,1.4,22.8,31,0.8,1,21.6,32.8,17.4,36.6
100050519002049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050517022037,2.8,11.3,0.2,0.5,3.6,10,0.3,0.3,4.4,9.4,0.2,0.2,4.4,9.6,3.1,10.9
100050519002086,1.5,3.3,0.1,0.2,1.7,2.9,0.1,0.1,2,2.7,0.1,0.1,1.9,2.9,1.5,3.2
100050519002111,2.7,5.9,0.1,0.3,3,5.1,0.2,0.2,3.6,4.9,0.1,0.2,3.4,5.1,2.7,5.7
100050519002091,0.8,1.9,0,0.1,0.9,1.6,0.1,0.1,1.1,1.5,0,0.1,1.1,1.6,0.9,1.8
100050519002117,1,2.2,0,0.1,1.1,1.9,0.1,0.1,1.3,1.8,0,0.1,1.3,1.9,1,2.2
100050519002122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050519002074,1.7,3.7,0.1,0.2,1.9,3.2,0.2,0.1,2.2,3,0.1,0.1,2.1,3.2,1.7,3.6
100050519002076,1.2,2.6,0,0.1,1.3,2.2,0.1,0.1,1.6,2.1,0.1,0.1,1.5,2.3,1.2,2.5
100050519002068,0.8,1.9,0,0.1,0.9,1.6,0.1,0.1,1.1,1.5,0,0.1,1.1,1.6,0.9,1.8
100050519002073,1.5,3.3,0.1,0.2,1.7,2.9,0.1,0.1,2,2.7,0.1,0.1,1.9,2.9,1.5,3.2
100050517022008,1.8,7.2,0.1,0.3,2.3,6.4,0.2,0.2,2.8,6,0.1,0.1,2.8,6.1,2,6.9
100050517023064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050517021067,0.9,4.2,0.1,0.1,1.3,3.6,0.1,0,1.8,3.3,0,0,2,3.1,1.3,3.8
100050501011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501031046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501041046,0.2,0.5,0,0,0.2,0.4,0,0,0.2,0.4,0,0,0.3,0.4,0.2,0.5
100050501032015,1.8,5.2,0.1,0.1,2.2,4.7,0.1,0.1,2.4,4.5,0.1,0,2.9,4,2,4.9
100050501032028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501032025,4.2,12.1,0.2,0.3,4.9,10.8,0.2,0.2,5.5,10.3,0.2,0.1,6.6,9.3,4.7,11.3
100050501032070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501011007,15.5,42.2,0.4,2.2,17.5,39.3,1.3,0.7,19.9,38.6,0.8,0.5,22.8,36,16.6,41.4
100050501012021,3.5,9.5,0.1,0.5,3.9,8.8,0.3,0.2,4.5,8.7,0.2,0.1,5.1,8.1,3.7,9.3
100050508034019,8.8,13.8,0.1,0.6,9.3,12.6,0.3,0.2,10.2,12.1,0.3,0.2,10.3,12.1,9.1,13.1
100050508021031,1.6,1.4,0.1,0.2,1.7,1.2,0.1,0.1,1.8,1.2,0.1,0.1,1.7,1.3,1.7,1.3
100050508021017,3.5,4.9,0.1,0.2,3.7,4.4,0.2,0.1,4,4.3,0.1,0.1,4.1,4.2,3.7,4.5
100050508034039,14.7,23,0.2,1,15.5,21,0.5,0.4,17,20.1,0.5,0.3,17.2,20.1,15.1,21.8
100050508022008,0.7,1,0,0,0.8,0.9,0,0,0.8,0.9,0,0,0.8,0.9,0.8,0.9
100050508022083,6.5,9.2,0.2,0.4,6.9,8.4,0.3,0.2,7.5,8.1,0.2,0.1,7.6,8,7,8.5
100050508022084,0.6,1.3,0,0.1,0.6,1.1,0,0,0.7,1.1,0,0,0.7,1.1,0.6,1.2
100050508011003,0.3,0.3,0,0,0.3,0.3,0,0,0.3,0.3,0,0,0.3,0.3,0.3,0.3
100050508012072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050508021062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050508032006,12.5,19.6,0.2,0.9,13.2,17.8,0.5,0.3,14.5,17.1,0.4,0.2,14.6,17.1,12.8,18.5
100050508032025,11.8,13.3,0.4,0.7,12,12.3,0.4,0.2,12.6,12.1,0.3,0.3,13.1,11.7,11.7,12.7
100050513031054,23.7,38.8,0.5,1.9,24,37,1.2,0.7,27.6,35.1,0.6,0.4,29.1,33.9,22.6,38.6
100050513031006,0.6,1.1,0,0,0.6,1,0,0,0.7,1,0,0,0.7,0.9,0.6,1
100050512041036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513031027,2.7,4.4,0.1,0.2,2.7,4.2,0.1,0.1,3.1,4,0.1,0,3.3,3.8,2.5,4.3
100050512031009,7.3,9.4,0.1,0.4,6.8,9.6,0.2,0.1,8,8.9,0.1,0.1,7.9,8.7,6.6,9.6
100050512021031,2.5,3.3,0.1,0.1,2.3,3.3,0.1,0,2.8,3.1,0,0,2.8,3,2.3,3.3
100050512041025,27,51.6,0.6,1,26.2,48.7,1,0.7,30.6,46.2,0.2,0.3,31,45.2,25.4,49.5
100050513012002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512012001,2.1,3.4,0,0.2,2.1,3.2,0.1,0.1,2.4,3.1,0.1,0,2.5,3,2,3.4
100050513032047,9.2,12,0.2,0.5,8.6,12.2,0.2,0.2,10.1,11.2,0.1,0.1,10.1,11.1,8.4,12.1
100050513021055,5.5,11.8,0.2,0.5,5.8,10.9,0.3,0.2,6.4,10.6,0.2,0.1,7.2,9.9,5.4,11.3
100050513032006,1.5,2.4,0,0.1,1.5,2.3,0.1,0,1.7,2.2,0,0,1.8,2.1,1.4,2.4
100050503011046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503021013,2.1,6,0.1,0.2,2.3,5.4,0.2,0.1,2.7,5.3,0.1,0.1,3,5,2.2,5.6
100050503013111,0.9,1.9,0,0.1,0.9,1.7,0,0,1,1.6,0,0,1.1,1.6,0.8,1.8
100050503013106,1.9,4.2,0.1,0.2,2.1,3.8,0.1,0.1,2.4,3.7,0.1,0,2.4,3.6,1.9,4
100050503013107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050505012018,2.9,3.4,0.1,0.1,3.1,2.8,0.2,0,3.4,2.8,0.1,0,3.3,2.8,2.9,3.1
100050505012020,11.8,13.4,0.4,0.5,12.4,11.4,0.6,0.1,13.4,11.3,0.4,0,13.2,11.1,11.6,12.4
100050505012027,28.2,32.2,0.8,1.3,29.7,27.3,1.4,0.3,32.1,27,0.9,0.1,31.6,26.5,27.7,29.8
100050518012065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050518012077,0.3,0.7,0,0,0.4,0.5,0,0,0.4,0.5,0,0,0.4,0.5,0.3,0.6
100050517012050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050517012070,0.8,3.3,0,0.1,1.1,2.8,0.1,0,1.4,2.7,0.1,0,1.4,2.6,1,3
100050519002095,0.3,0.7,0,0,0.4,0.6,0,0,0.4,0.6,0,0,0.4,0.6,0.3,0.7
100050517012002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050517022051,0.3,1,0,0,0.3,0.9,0,0,0.4,0.9,0,0,0.4,0.9,0.3,1
100050519002029,2,4.4,0.1,0.2,2.3,3.8,0.2,0.2,2.7,3.6,0.1,0.1,2.5,3.9,2,4.3
100050519002013,0.4,1.5,0,0,0.5,1.3,0,0,0.7,1.2,0,0,0.7,1.2,0.5,1.4
100050517011030,3.1,12.2,0.2,0.4,4.1,10.5,0.4,0.2,5,10.1,0.2,0.1,5.3,9.8,3.7,11.3
100050519002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050517023061,1.3,5.1,0.1,0.2,1.6,4.5,0.1,0.1,2,4.3,0.1,0.1,2,4.4,1.4,4.9
100050511032086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050511012019,0.4,0.3,0,0,0.4,0.3,0,0,0.4,0.3,0,0,0.4,0.3,0.4,0.3
100050501031041,15.3,25.1,0.4,1.5,15.9,23.3,0.8,0.6,18,22.7,0.5,0.2,18.6,21.5,16.4,23.8
100059900000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501032093,10.6,30.4,0.5,0.7,12.5,27.2,0.5,0.5,13.9,26.1,0.6,0.2,16.8,23.5,11.8,28.4
100050501052045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050502002003,2.5,3.5,0.1,0.2,2.7,3.1,0.1,0.1,2.8,3.1,0.1,0.1,2.9,3.1,2.6,3.3
100050502002024,2.7,3.9,0.1,0.2,3,3.4,0.1,0.1,3.1,3.4,0.1,0.1,3.1,3.4,2.8,3.6
100050502002098,6.4,9,0.2,0.5,6.9,7.8,0.3,0.2,7.2,7.9,0.2,0.2,7.3,7.9,6.5,8.4
100050501032110,6.2,6.1,0.2,0.3,6.3,5.7,0.2,0.1,6.6,5.7,0.1,0,6.4,5.8,6.2,5.8
100050501052030,9.8,13.8,0.2,0.7,10.6,12,0.5,0.3,11.1,12.1,0.3,0.2,11.2,12.1,10.1,12.8
100050501031045,2.4,4,0.1,0.2,2.5,3.7,0.1,0.1,2.8,3.6,0.1,0,2.9,3.4,2.6,3.8
100050501011040,3,8.1,0.1,0.4,3.3,7.5,0.2,0.1,3.8,7.4,0.1,0.1,4.4,6.9,3.2,7.9
100050508021077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050508022001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050508033013,11.3,12.8,0.3,0.7,11.5,11.8,0.4,0.2,12.1,11.6,0.3,0.2,12.6,11.2,11.3,12.2
100050508033011,10.3,11.7,0.3,0.6,10.5,10.8,0.3,0.2,11.1,10.7,0.3,0.2,11.5,10.3,10.3,11.1
100050508032063,0.7,1.2,0,0.1,0.8,1,0,0,0.9,1,0,0,0.9,1,0.8,1.1
100050508032043,6.3,9.8,0.1,0.4,6.6,8.9,0.2,0.1,7.2,8.6,0.2,0.1,7.3,8.6,6.4,9.3
100050508032045,0.4,0.6,0,0,0.4,0.5,0,0,0.4,0.5,0,0,0.4,0.5,0.4,0.5
100050508032046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050508021055,22.5,31.3,0.4,1.6,23.8,28.5,1.1,0.3,25.5,27.6,0.9,0.4,26.1,27.2,23.6,29.2
100050508034017,1.5,2.3,0,0.1,1.6,2.1,0.1,0,1.7,2,0.1,0,1.7,2,1.5,2.2
100050508012027,5.6,4.7,0.2,0.5,5.8,4.1,0.3,0.3,6.1,4.1,0.2,0.3,5.9,4.4,5.8,4.4
100050508021066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050508034048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050508021038,7.4,10.3,0.1,0.5,7.8,9.3,0.4,0.1,8.3,9.1,0.3,0.1,8.6,8.9,7.7,9.6
100050508034027,4.7,6.5,0.1,0.3,4.9,5.9,0.2,0.1,5.3,5.7,0.2,0.1,5.4,5.6,4.9,6.1
100050508032014,7.4,11.5,0.1,0.5,7.8,10.5,0.3,0.2,8.5,10.1,0.3,0.1,8.6,10.1,7.6,10.9
100050504011010,1.2,3.6,0,0.1,1.4,3.1,0.1,0.1,1.7,3,0.1,0.1,1.7,3,1.3,3.4
100050513061010,1.1,2.9,0,0.1,1.2,2.7,0.1,0,1.4,2.6,0,0,1.4,2.5,1.1,2.8
100050513053014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050514002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050514002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513051033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050514001096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513053046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512021028,1.4,1.8,0,0.1,1.3,1.9,0,0,1.5,1.7,0,0,1.5,1.7,1.3,1.8
100050513013042,11.2,20.5,0.2,0.5,11.3,18.5,0.4,0.2,12.9,17.9,0.2,0.1,13.5,17.2,11,19
100050512011078,0.8,1.1,0,0,0.8,1.1,0,0,0.9,1,0,0,0.9,1,0.8,1.1
100050513013059,3.6,6.6,0.1,0.2,3.7,6,0.1,0.1,4.2,5.8,0.1,0,4.4,5.6,3.6,6.2
100050513013048,0.6,1.1,0,0,0.6,1,0,0,0.7,1,0,0,0.7,0.9,0.6,1
100050513013041,10,18.3,0.2,0.5,10.1,16.5,0.3,0.1,11.5,16,0.2,0.1,12.1,15.3,9.8,16.9
100050513032015,2.7,4.4,0.1,0.2,2.7,4.2,0.1,0.1,3.1,4,0.1,0,3.3,3.8,2.5,4.3
100050512022034,4.7,6.2,0.1,0.2,4.4,6.3,0.1,0.1,5.2,5.8,0.1,0,5.2,5.7,4.3,6.3
100050514002048,5,8.2,0.1,0.4,5.2,7.1,0.3,0.2,6.2,6.7,0.3,0.1,6.4,6.6,4.9,7.8
100050517012023,6,10.3,0.1,0.5,6.5,8.9,0.4,0.3,7.6,8.2,0.2,0.2,7.3,8.6,5.8,9.9
100050517012019,3.5,14.1,0.2,0.5,4.8,12.2,0.4,0.2,5.8,11.6,0.3,0.1,6.1,11.3,4.3,13
100050518012001,26.3,52.1,0.9,2.4,28.8,45.6,1.9,1.4,32.3,44.5,1.1,0.8,32.5,44.2,25.5,50.8
100050517012063,2.5,9.9,0.1,0.4,3.3,8.5,0.3,0.1,4.1,8.1,0.2,0.1,4.3,7.9,3,9.1
100050518012030,1.1,2.3,0.1,0.1,1.4,1.8,0.1,0,1.6,1.8,0.1,0,1.6,1.8,1.2,2.1
100050518012031,1.8,3.6,0.1,0.1,2.3,2.9,0.2,0.1,2.4,2.8,0.1,0,2.4,2.9,1.9,3.3
100050518012052,0.3,0.7,0,0,0.4,0.5,0,0,0.4,0.5,0,0,0.4,0.5,0.3,0.6
100050518012053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050518012054,8.2,16.6,0.6,0.5,10.3,13.2,0.8,0.3,11.1,12.9,0.5,0.2,11.1,13,8.7,15.2
100050518011011,3.9,13.9,0.2,0.4,5.1,11.9,0.4,0.2,6.6,11.1,0.2,0.1,6.3,11.3,4.3,13.2
100050518012071,0.3,0.7,0,0,0.4,0.5,0,0,0.4,0.5,0,0,0.4,0.5,0.3,0.6
100050510072000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050511032092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050511032076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050511033002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509022074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509011085,0.7,0.9,0,0,0.7,0.9,0,0,0.8,0.8,0,0,0.8,0.8,0.7,0.9
100050510071017,31.9,27.6,0.5,1.2,31.8,26.8,0.9,0.5,34.8,25.1,0.5,0.4,35.2,24.8,31.6,27.3
100050511012021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050510033048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509021010,2.1,2.6,0.1,0.1,2.1,2.6,0.1,0.1,2.4,2.4,0,0,2.4,2.4,2.1,2.6
100050509021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050510071052,8.1,7,0.1,0.3,8,6.8,0.2,0.1,8.8,6.4,0.1,0.1,8.9,6.3,8,6.9
100050510032026,4.4,3.1,0.1,0.2,4.3,3,0.1,0.1,4.6,2.9,0.1,0.1,4.6,2.9,4.3,3.2
100050510073040,7.5,6.6,0.1,0.2,7.5,5.9,0.2,0.1,8,5.6,0.2,0,8.1,5.5,7.4,6
100050510062047,5.4,4.7,0.1,0.1,5.4,4.3,0.2,0.1,5.8,4.1,0.2,0,5.9,4,5.4,4.4
100050509021004,9.4,6.7,0.3,0.6,9.3,6.9,0.3,0.2,10,6.5,0.2,0.1,10.2,6.2,9.2,7
100050509022029,3.6,2.6,0.1,0.2,3.5,2.6,0.1,0.1,3.8,2.5,0.1,0,3.9,2.4,3.5,2.7
100050512011062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513051021,1.5,3.6,0,0.1,1.5,3.3,0.1,0,1.8,3.1,0,0,1.8,3.1,1.4,3.4
100050512012009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512012029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050512052012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050513031091,3.6,5.8,0.1,0.3,3.6,5.6,0.2,0.1,4.1,5.3,0.1,0.1,4.4,5.1,3.4,5.8
100050513011051,2.7,6.6,0.1,0.2,2.8,6.1,0.1,0.1,3.4,5.7,0.1,0.1,3.8,5.4,2.5,6.3
100050513021020,44,93.6,1.4,3.7,46.3,86.4,2.6,1.2,51.2,84.6,1.5,1.1,57.1,78.9,42.8,90.1
100050515002040,2.2,3,0,0.1,2.5,2.4,0.1,0.1,2.8,2.3,0.1,0,3,2.1,2.3,2.6
100050503011020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503021098,2.2,6.5,0.1,0.2,2.5,5.8,0.2,0.1,2.9,5.6,0.1,0.1,3.2,5.3,2.4,6
100050503013132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013079,2.4,5.1,0.1,0.2,2.5,4.6,0.1,0.1,2.9,4.5,0.1,0.1,2.9,4.4,2.3,4.9
100050503013032,41.8,89.5,2,3.4,44.6,81.4,1.9,1.7,50.6,78.6,1.4,1,51.3,77.3,40.6,86.8
100050503021096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503021102,1.1,1.3,0,0,1.2,1.2,0,0,1.3,1.1,0,0,1.2,1.1,1.1,1.3
100050503011039,0.4,0.9,0,0,0.5,0.8,0,0,0.5,0.8,0,0,0.5,0.8,0.4,0.9
100050503021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013052,0.6,1.4,0,0.1,0.7,1.3,0,0,0.8,1.2,0,0,0.8,1.2,0.6,1.3
100050503013131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503012110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013116,4.1,8.8,0.2,0.3,4.4,8,0.2,0.2,5,7.7,0.1,0.1,5.1,7.6,4,8.5
100050503013113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050503013098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050518012028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050518022080,2.8,6.9,0.1,0.3,3.4,5.8,0.2,0.2,4.3,5.2,0.2,0.1,4,5.5,3,6.4
100050517012035,1.8,7,0.1,0.3,2.4,6.1,0.2,0.1,2.9,5.8,0.1,0.1,3.1,5.7,2.1,6.5
100050517012091,1.2,4.7,0.1,0.2,1.6,4.1,0.1,0.1,1.9,3.9,0.1,0,2,3.8,1.4,4.3
100050517011009,4.5,17.8,0.2,0.7,6,15.4,0.5,0.3,7.4,14.7,0.3,0.2,7.7,14.4,5.4,16.5
100050517011034,0.4,1.4,0,0.1,0.5,1.2,0,0,0.6,1.2,0,0,0.6,1.1,0.4,1.3
100050517021039,0.2,0.9,0,0,0.3,0.8,0,0,0.4,0.8,0,0,0.4,0.8,0.3,0.9
100050517021018,0.4,1.4,0,0.1,0.5,1.2,0,0,0.6,1.2,0,0,0.6,1.1,0.4,1.3
100050519002027,9.5,21.1,0.4,1.1,10.8,18.2,0.9,0.8,12.7,17.3,0.4,0.6,12.1,18.3,9.7,20.4
100050519002040,1.5,3.3,0.1,0.2,1.7,2.9,0.1,0.1,2,2.7,0.1,0.1,1.9,2.9,1.5,3.2
100050509011044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509011078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050510031001,247.7,256.9,4.2,11.5,242.3,247.7,8.6,3.4,268.4,232.1,5.4,2.7,267,230.4,237.9,253.1
100050509011038,9.7,9.6,0.3,0.5,9.9,9,0.3,0.2,10.3,8.9,0.2,0.1,10,9.2,9.8,9.2
100050509022003,1.3,1,0,0.1,1.3,1,0,0,1.4,0.9,0,0,1.5,0.9,1.3,1
100050509023060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509023063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509023028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509021044,34.2,43.4,1.3,2.4,34.2,43,1.2,1.1,38.8,40.3,0.8,0.5,39,40,34.8,43
100050509021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509023022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050509023007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050502001040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050502001060,0.6,2.2,0,0,0.8,1.9,0,0,0.9,1.8,0,0,0.9,1.8,0.7,2
100050502001043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050502001068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501051023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050502002063,0.7,1,0,0,0.7,0.8,0,0,0.8,0.8,0,0,0.8,0.8,0.7,0.9
100050501012055,12.8,24.8,0.6,1.3,13.8,22.6,1.1,0.4,15.1,22.5,0.5,0.4,16.2,21.7,13.6,23.7
100050502002080,1.1,1.6,0,0.1,1.2,1.4,0.1,0,1.3,1.4,0,0,1.3,1.4,1.2,1.5
100050502002071,0.9,1.3,0,0.1,1,1.1,0,0,1,1.1,0,0,1,1.1,0.9,1.2
100050501032088,3.8,3.8,0.1,0.2,3.9,3.5,0.1,0.1,4.1,3.5,0.1,0,3.9,3.6,3.9,3.6
100050501032051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501032058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050501031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050507052066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
