GEOID,G18USSDWHI,G18USSRFLA,G18USSOWRI,G18GOVDRAI,G18GOVRFUN,G18GOVITRI,G18GOVIMUN,G18GOVOGIL,G18GOVOARM,G18GOVOWRI,G18LTGDMCK,G18LTGRPEN,G18LTGIRIC,G18LTGIMCC,G18LTGOHEL,G18LTGOWRI,G18ATGDNER,G18ATGOGOR,G18ATGOWRI,G18TREDMAG,G18TRERRIL,G18TREOWRI,G18SOSDGOR,G18SOSRCOR,G18SOSOWRI
440090504022002,4.1,2.7,0,3.6,2.5,0.2,0.1,0.2,0.1,0,4,2,0.2,0.2,0.2,0.1,5.1,1,0.1,4.3,2.4,0,4.5,2.1,0
440090501032112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501042020,71.9,55,0.1,62.1,49.6,6.1,1.8,4.5,1.4,0.4,71.6,41.2,3.3,2.7,3.4,0.6,92.9,20.4,2.1,73.5,49.3,0,77.5,46.4,0
440090510001017,9.2,7.5,0,9.4,6,0.7,0.1,0.4,0,0,9,6,0.4,0.2,0.5,0,10.8,3.2,0.2,8.9,7.1,0,9.6,6.5,0
440090509022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509023004,6,4.8,0,6,3.9,0.5,0,0.3,0.1,0,6,3.8,0.2,0.1,0.2,0,7.1,2,0.1,5.8,4.5,0,6.3,4.1,0
440090508013010,26.8,14.6,0.1,25.2,12.1,2.2,0.6,1,0.3,0.1,25.4,11.9,0.9,0.9,1.1,0.1,29,7.6,0.5,26,13.8,0,28.3,12.1,0
440090508013012,18.9,10.3,0,17.8,8.5,1.5,0.5,0.7,0.2,0.1,17.9,8.4,0.7,0.6,0.8,0,20.4,5.4,0.3,18.3,9.8,0,20,8.5,0
440090508013006,20.7,11.3,0,19.5,9.3,1.7,0.5,0.8,0.3,0.1,19.6,9.2,0.7,0.7,0.9,0,22.4,5.9,0.4,20.1,10.7,0,21.9,9.4,0
440090508021000,6.1,3.7,0,5.7,3.3,0.4,0.1,0.2,0.1,0,5.7,3,0.2,0.2,0.3,0,6.7,1.9,0.1,6,3.5,0,6.3,3.2,0
440090508021005,12.8,7,0,12,5.8,1,0.3,0.5,0.2,0,12.1,5.7,0.4,0.4,0.5,0,13.8,3.6,0.2,12.4,6.6,0,13.5,5.8,0
440090509012028,7.1,4.3,0,6.6,3.9,0.4,0.1,0.3,0.1,0,6.7,3.5,0.3,0.3,0.3,0,7.9,2.3,0.2,7,4,0,7.4,3.7,0
440090508021023,32,17.4,0.1,30.1,14.4,2.6,0.8,1.2,0.4,0.1,30.3,14.2,1.1,1.1,1.3,0.1,34.6,9.1,0.6,31.1,16.5,0,33.8,14.4,0
440090508021017,7.3,4,0,6.9,3.3,0.6,0.2,0.3,0.1,0,6.9,3.2,0.3,0.2,0.3,0,7.9,2.1,0.1,7.1,3.8,0,7.7,3.3,0
440090508021009,7.9,4.3,0,7.4,3.6,0.6,0.2,0.3,0.1,0,7.5,3.5,0.3,0.3,0.3,0,8.6,2.3,0.1,7.7,4.1,0,8.4,3.6,0
440090508021007,23.5,12.8,0,22,10.6,1.9,0.6,0.9,0.3,0.1,22.2,10.4,0.8,0.8,1,0,25.4,6.7,0.4,22.8,12.1,0,24.8,10.6,0
440090508022039,5.8,3.2,0,5.4,2.6,0.5,0.1,0.2,0.1,0,5.5,2.6,0.2,0.2,0.2,0,6.3,1.6,0.1,5.6,3,0,6.1,2.6,0
440090508022018,8.8,4.8,0,8.3,4,0.7,0.2,0.3,0.1,0,8.4,3.9,0.3,0.3,0.4,0,9.6,2.5,0.2,8.6,4.6,0,9.3,4,0
440090511012003,7.9,5.7,0,7.8,4.7,0.5,0,0.3,0.2,0,7.9,4.3,0.3,0.3,0.4,0,9.2,2.5,0.1,8.1,5.1,0,8.7,4.5,0
440090511013057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511012020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511013040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511013042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511014122,2.2,1.6,0,1.9,1.4,0.2,0.1,0.1,0,0,2,1.3,0.1,0.1,0.1,0,2.5,0.8,0,2.1,1.5,0,2.2,1.4,0
440090511013092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511011015,0.7,0.5,0,0.7,0.4,0,0,0,0,0,0.7,0.4,0,0,0,0,0.8,0.2,0,0.7,0.5,0,0.7,0.5,0
440090511021007,16.5,12,0.1,14.5,10.6,1.5,0.3,1.1,0.4,0.2,15.8,9.3,0.8,0.7,0.6,0.2,19.3,6.2,0.1,16.3,11.4,0.1,17.6,10,0
440090511014037,5.4,3.8,0,4.6,3.4,0.6,0.2,0.3,0.1,0,4.9,3.1,0.3,0.3,0.3,0.1,6.1,2,0.1,5.2,3.7,0,5.5,3.3,0
440090511023005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511013058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511023009,3.2,2.3,0,3.1,1.9,0.2,0,0.1,0.1,0,3.2,1.7,0.1,0.1,0.2,0,3.7,1,0,3.3,2.1,0,3.5,1.8,0
440090511023004,4.8,3.4,0,4.7,2.8,0.3,0,0.2,0.1,0,4.7,2.6,0.2,0.2,0.2,0,5.5,1.5,0,4.9,3.1,0,5.2,2.7,0
440090511013066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511014120,13.9,9.8,0,12,8.7,1.5,0.5,0.8,0.3,0.1,12.7,7.9,0.8,0.7,0.7,0.3,15.7,5.3,0.2,13.4,9.5,0,14.1,8.7,0
440090511014095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090505003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090505003073,6.5,5.4,0.1,5.5,5,0.7,0.1,0.4,0.2,0,6.2,4.2,0.6,0.3,0.3,0.1,8.1,2.4,0.1,6.8,4.9,0,7.2,4.5,0
440090505002082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090505002042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090505003072,23.3,19.6,0.2,19.9,18.1,2.5,0.3,1.5,0.6,0,22.3,15,2,1.2,1.2,0.2,29.1,8.8,0.2,24.4,17.7,0.1,26,16.1,0
440090505001096,15.3,18.1,0.1,13.5,16.5,1.5,0.4,1.1,0.2,0,14.8,14.1,1.7,0.6,1.1,0.1,21,7.2,0.4,16.1,16.4,0,17.7,14.5,0.1
440090505001058,6.9,7.7,0,5.2,7.4,1,0.2,0.5,0.2,0.1,6.2,6.4,0.5,0.5,0.4,0,8.8,4,0.2,6.9,7.4,0,7.3,6.8,0
440090507001015,9.5,7.8,0.1,8.2,7.1,1.1,0.2,0.6,0.2,0,8.5,6.5,0.7,0.5,0.6,0,11,4.1,0.1,9.1,7.6,0,10,6.8,0
440090507003001,2.8,2.4,0,2.5,2,0.3,0.1,0.3,0.1,0,2.6,1.9,0.3,0.1,0.2,0,3.4,1.2,0,3,2.2,0,3.1,2.1,0
440090507001033,3.4,2.8,0,2.9,2.5,0.4,0.1,0.2,0.1,0,3,2.3,0.3,0.2,0.2,0,3.9,1.5,0.1,3.2,2.7,0,3.5,2.4,0
440090507004039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090507004032,11.1,11.4,0.1,9.8,10,1.5,0.3,0.6,0.3,0.1,10.7,9.4,0.6,0.6,0.6,0,13.3,6.6,0.2,11.1,11,0,11.8,10.2,0
440090507003083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090507004004,3.4,2.8,0,2.9,2.5,0.4,0.1,0.2,0.1,0,3,2.3,0.3,0.2,0.2,0,3.9,1.5,0.1,3.2,2.7,0,3.5,2.4,0
440090507003049,1.8,1.5,0,1.6,1.4,0.2,0,0.1,0,0,1.6,1.3,0.1,0.1,0.1,0,2.1,0.8,0,1.8,1.5,0,1.9,1.3,0
440090507003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090507006004,1.8,1.9,0,1.6,1.6,0.2,0.1,0.1,0.1,0,1.7,1.5,0.1,0.1,0.1,0,2.2,1.1,0,1.8,1.8,0,1.9,1.7,0
440090507001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090507006023,2.8,2.9,0,2.5,2.6,0.4,0.1,0.2,0.1,0,2.7,2.4,0.2,0.2,0.2,0,3.4,1.7,0,2.8,2.8,0,3,2.6,0
440090507003069,4.9,4,0,4.2,3.7,0.6,0.1,0.3,0.1,0,4.4,3.4,0.4,0.3,0.3,0,5.7,2.1,0.1,4.7,3.9,0,5.1,3.5,0
440090515031008,18.3,12.5,0,16.9,11.2,1.3,0,1.3,0,0.2,20.1,6.5,0.9,0.3,1.1,0.3,23.4,3.6,0,18.8,10.6,0,21,8.8,0
440090515031023,5.1,3.7,0,4.7,3.3,0.3,0.2,0.3,0,0,5.2,2.6,0.2,0.2,0.3,0,6.4,1.4,0.1,5.3,3.2,0,5.7,2.9,0
440090515033016,62.3,45.6,0.2,57.6,40.1,4.3,1.9,3.1,0.5,0.3,63.8,31.7,2.7,2,3.3,0.4,77.6,17.4,1,64.6,39.6,0.2,69.5,34.7,0
440090515032021,6.4,4.7,0,5.9,4.1,0.4,0.2,0.3,0.1,0,6.5,3.3,0.3,0.2,0.3,0,8,1.8,0.1,6.6,4.1,0,7.1,3.6,0
440090515032036,3.2,2.3,0,3,2.1,0.2,0.1,0.2,0,0,3.3,1.6,0.1,0.1,0.2,0,4,0.9,0.1,3.3,2,0,3.6,1.8,0
440090515024031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515032051,1.6,1.2,0,1.5,1,0.1,0,0.1,0,0,1.6,0.8,0.1,0.1,0.1,0,2,0.4,0,1.7,1,0,1.8,0.9,0
440090515032044,17.6,12.9,0.1,16.2,11.3,1.2,0.5,0.9,0.1,0.1,18,9,0.8,0.6,0.9,0.1,21.9,4.9,0.3,18.2,11.2,0.1,19.6,9.8,0
440090515023019,8.5,5.6,0,7,5.1,0.6,0.2,0.7,0.2,0,8.4,3.8,0.5,0.3,0.6,0.1,10.5,2.1,0.2,8.9,4.8,0,9.5,4.2,0
440090515041048,0.8,0.7,0,0.7,0.6,0.1,0,0.1,0,0,0.9,0.5,0,0,0,0,1.1,0.2,0,0.9,0.6,0,0.9,0.5,0
440099901000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440099901000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515031034,9.9,7.2,0,9.2,6.4,0.7,0.3,0.5,0.1,0,10.1,5,0.4,0.3,0.5,0.1,12.3,2.8,0.2,10.3,6.3,0,11,5.5,0
440090515032009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515033010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515041030,43,38.7,0.1,39.3,32.8,4.5,1,2.7,0.8,0.2,48.2,24.6,2,1.7,2.1,0.2,59.2,12.6,0.6,45.8,33.8,0,50,29,0
440090515043006,10.2,9.2,0,9.4,7.8,1.1,0.2,0.6,0.2,0,11.5,5.9,0.5,0.4,0.5,0,14.1,3,0.1,10.9,8.1,0,11.9,6.9,0
440090511022020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511013016,72.4,51,0.3,62.7,45.4,8,2.5,4.1,1.5,0.4,66.2,41.3,4.4,3.4,3.4,1.4,82,27.6,1.1,70.3,49.7,0.3,73.9,45.3,0.1
440090511014020,6.9,4.9,0,6,4.3,0.8,0.2,0.4,0.1,0,6.3,3.9,0.4,0.3,0.3,0.1,7.8,2.6,0.1,6.7,4.8,0,7.1,4.3,0
440090511023018,8.7,6.3,0,8.6,5.2,0.6,0,0.3,0.2,0,8.7,4.7,0.3,0.4,0.4,0,10.2,2.8,0.1,8.9,5.7,0,9.6,5,0
440090511014011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511021005,4,2.9,0,3.5,2.6,0.4,0.1,0.3,0.1,0,3.9,2.3,0.2,0.2,0.2,0,4.7,1.5,0,4,2.8,0,4.3,2.5,0
440090511014052,12.3,8.6,0,10.6,7.7,1.4,0.4,0.7,0.3,0.1,11.2,7,0.8,0.6,0.6,0.2,13.9,4.7,0.2,11.9,8.4,0,12.5,7.7,0
440090511021055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511012008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511022018,0.8,0.6,0,0.8,0.5,0.1,0,0,0,0,0.8,0.4,0,0,0,0,0.9,0.3,0,0.8,0.5,0,0.9,0.5,0
440090511014019,23,16.2,0.1,19.9,14.4,2.5,0.8,1.3,0.5,0.1,21,13.1,1.4,1.1,1.1,0.4,26,8.8,0.4,22.3,15.8,0.1,23.5,14.4,0
440090501041057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504011026,10.1,8.9,0,9,7.9,0.7,0.4,0.9,0.1,0,10,6.4,0.6,0.4,0.7,0.2,14.4,2.5,0.2,10.3,8.1,0,11.4,7.2,0
440090503023013,8.6,5.3,0,7.7,4.7,0.5,0.2,0.5,0.2,0,8.4,3.9,0.2,0.3,0.5,0.1,10.5,2.1,0.2,8.8,4.7,0,9.3,4.2,0
440090501032199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504012001,10.7,8,0,9,7.1,1.3,0.4,0.6,0.1,0.1,10.5,6,0.4,0.6,0.5,0.1,14.1,2.7,0.2,11.1,7,0.1,12,6.1,0
440090503021022,8.2,4.9,0.1,7.1,4.5,0.6,0.2,0.6,0.1,0,7.9,3.6,0.2,0.3,0.6,0.1,9.8,1.9,0.1,8.4,4.4,0,9,3.9,0
440090504023064,13.3,8.7,0,11.6,8.1,0.6,0.3,0.8,0.4,0.1,12.7,6.3,0.5,0.6,0.7,0.2,16.5,3.1,0.2,13.6,7.7,0,14.5,6.9,0
440090504011011,25.5,22.4,0,22.6,20,1.7,1.1,2.2,0.1,0.1,25.3,16.1,1.4,1,1.7,0.5,36.4,6.3,0.6,25.9,20.4,0,28.7,18.1,0
440090503012004,4.6,2.9,0,4.1,2.5,0.3,0.1,0.3,0.1,0,4.5,2.1,0.1,0.1,0.3,0,5.7,1.1,0.1,4.8,2.5,0,5,2.2,0
440090503023024,0.5,0.3,0,0.4,0.3,0,0,0,0,0,0.5,0.2,0,0,0,0,0.6,0.1,0,0.5,0.3,0,0.6,0.2,0
440090504022034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504022038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501033017,47,35.5,0.1,38.9,32.3,4.4,1.5,3.1,1.2,0.8,47.5,25.4,2.7,2.1,2.5,1,59.9,14.8,0.9,49.8,31.1,0.2,53.6,27.1,0.1
440090503023035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440099901000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509023000,71.1,57.8,0.2,71.5,46.2,5.6,0.6,3.7,1,0.2,71.7,45.6,2.7,1.7,2.3,0.2,85.3,23.3,1.2,69.4,54.3,0,74.8,49.2,0.1
440090508022006,18.5,15.1,0,18.7,12.1,1.4,0.2,0.8,0.1,0.1,18,12,0.8,0.4,1.1,0.1,21.6,6.4,0.4,17.7,14.2,0.1,19.2,13,0.1
440090510001037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440099901000041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509022039,1.9,1.5,0,1.9,1.2,0.1,0,0.1,0,0,1.9,1.2,0.1,0,0.1,0,2.2,0.6,0,1.8,1.4,0,2,1.3,0
440090510003002,5.5,4.5,0,5.5,3.6,0.4,0.1,0.2,0,0,5.3,3.6,0.2,0.1,0.3,0,6.4,1.9,0.1,5.3,4.2,0,5.7,3.9,0
440090510005004,4.8,3.9,0,4.9,3.1,0.4,0,0.2,0.1,0,4.9,3.1,0.2,0.1,0.2,0,5.8,1.6,0.1,4.7,3.7,0,5.1,3.4,0
440090510002039,0.4,0.3,0,0.4,0.2,0,0,0,0,0,0.4,0.2,0,0,0,0,0.4,0.1,0,0.4,0.3,0,0.4,0.3,0
440090510002033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509024015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090510002038,0.7,0.6,0,0.7,0.5,0.1,0,0,0,0,0.8,0.5,0,0,0,0,0.9,0.2,0,0.7,0.6,0,0.8,0.5,0
440090510004011,1.7,1.4,0,1.7,1.1,0.1,0,0.1,0,0,1.7,1.1,0.1,0,0.1,0,2,0.6,0,1.6,1.3,0,1.8,1.2,0
440090510003003,3.8,3.1,0,3.8,2.5,0.3,0,0.2,0,0,3.7,2.4,0.2,0.1,0.2,0,4.4,1.3,0.1,3.6,2.9,0,3.9,2.6,0
440090510001012,1,0.8,0,1,0.7,0.1,0,0,0,0,1,0.7,0,0,0.1,0,1.2,0.4,0,1,0.8,0,1.1,0.7,0
440090415002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415001050,11.6,3.2,0,10.9,2.7,0.4,0.2,0.3,0.2,0,10.9,2.9,0.2,0.2,0.2,0,11.8,1.6,0.1,10.9,3.4,0,11.8,2.7,0
440090415001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415001079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415001048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415001051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415001058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415001039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440099902000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501021003,17.1,10.6,0,15.4,9.4,1,0.4,1,0.3,0.1,16.9,7.8,0.5,0.5,1.1,0.1,21,4.1,0.3,17.7,9.4,0,18.7,8.4,0
440090501021018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090503011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513062021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090514001027,3.8,2.2,0,3.3,2.1,0.3,0.1,0.2,0.1,0,3.5,1.6,0.2,0.2,0.2,0.1,4.4,0.9,0.1,3.7,2.1,0,4,1.8,0
440090513063006,3.9,2.1,0,3.5,1.9,0.2,0.1,0.2,0.1,0,3.7,1.5,0.2,0.2,0.2,0.1,4.5,0.8,0,4,1.8,0,4.2,1.7,0
440090512021028,41.4,15.6,0,35.8,14.4,1.7,0.7,2.6,0.9,0.3,37.3,10.3,1.5,1.7,2,0.4,44.4,6.6,0.2,40.5,14.1,0,42.6,11.5,0.1
440090513063031,4.4,2,0,3.9,1.8,0.2,0.1,0.2,0.1,0,4.2,1.4,0.2,0.1,0.2,0.1,4.9,0.8,0,4.4,1.8,0,4.6,1.6,0
440090513021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440099901000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509011009,22.7,15.1,0,21,13.2,2,0.4,1,0.4,0,21.1,12.3,1.1,0.9,1.2,0.1,24.8,8.9,0.1,21.4,14.9,0.1,23.2,13.5,0
440090509013038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509013014,5.8,4.7,0,5.6,4.2,0.4,0.1,0.2,0.1,0,5.7,3.8,0.3,0.1,0.3,0,6.8,2.2,0.2,5.8,4.5,0,6,4.2,0
440090509021028,0.6,0.5,0,0.5,0.4,0.1,0,0,0,0,0.5,0.4,0,0,0,0,0.7,0.2,0,0.5,0.4,0,0.6,0.4,0
440090510002052,1.1,0.9,0,1.1,0.7,0.1,0,0.1,0,0,1.1,0.7,0,0,0,0,1.3,0.4,0,1.1,0.9,0,1.2,0.8,0
440090415001047,10.9,3,0,10.3,2.5,0.4,0.2,0.3,0.2,0,10.3,2.7,0.2,0.2,0.2,0,11.1,1.5,0.1,10.3,3.2,0,11.1,2.6,0
440090415001038,4.1,1.1,0,3.8,0.9,0.1,0.1,0.1,0.1,0,3.8,1,0.1,0.1,0.1,0,4.2,0.6,0,3.9,1.2,0,4.1,1,0
440090415001065,10.9,3,0,10.3,2.5,0.4,0.2,0.3,0.2,0,10.3,2.7,0.2,0.2,0.2,0,11.1,1.5,0.1,10.3,3.2,0,11.1,2.6,0
440090415001021,63.9,17.7,0.1,60.2,14.8,2.1,1.2,1.9,1.3,0.2,60.2,15.9,1.2,1.4,1.4,0,65.2,8.9,0.5,60.4,18.8,0,65,15.1,0
440090415001018,16.3,4.5,0,15.4,3.8,0.5,0.3,0.5,0.3,0.1,15.4,4.1,0.3,0.4,0.4,0,16.6,2.3,0.1,15.4,4.8,0,16.6,3.9,0
440090415001019,1.4,0.4,0,1.3,0.3,0,0,0,0,0,1.3,0.3,0,0,0,0,1.4,0.2,0,1.3,0.4,0,1.4,0.3,0
440090415001032,0.7,0.2,0,0.6,0.2,0,0,0,0,0,0.6,0.2,0,0,0,0,0.7,0.1,0,0.6,0.2,0,0.7,0.2,0
440090415002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415001014,4.1,1.1,0,3.8,0.9,0.1,0.1,0.1,0.1,0,3.8,1,0.1,0.1,0.1,0,4.2,0.6,0,3.9,1.2,0,4.1,1,0
440090415001041,8.2,2.3,0,7.7,1.9,0.3,0.1,0.2,0.2,0,7.7,2,0.1,0.2,0.2,0,8.3,1.1,0.1,7.7,2.4,0,8.3,1.9,0
440090415001054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501041046,12.1,9.3,0,10.5,8.4,1,0.3,0.8,0.2,0.1,12.1,7,0.6,0.5,0.6,0.1,15.7,3.5,0.4,12.4,8.3,0,13.1,7.8,0
440090501022010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090503021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504011025,1,1.1,0,0.9,1,0.1,0,0.1,0,0,1.1,0.8,0.1,0,0.1,0,1.6,0.3,0,1.2,1,0,1.2,0.9,0
440090501035032,13.9,10.5,0,11.5,9.5,1.3,0.4,0.9,0.4,0.2,14,7.5,0.8,0.6,0.7,0.3,17.6,4.4,0.3,14.7,9.2,0,15.8,8,0
440090503013025,1.7,1.1,0,1.4,1,0.1,0,0.1,0,0,1.6,0.8,0.1,0.1,0.1,0,2.1,0.4,0,1.7,1,0,1.8,0.9,0
440090504023013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504012024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504012034,8.4,6.3,0,7.1,5.6,1,0.3,0.5,0.1,0.1,8.3,4.7,0.3,0.5,0.4,0.1,11.1,2.1,0.2,8.7,5.5,0,9.4,4.8,0
440090504012012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090503011042,11.9,12.8,0,10.7,11.7,0.9,0.3,0.7,0.1,0,12.7,9.6,0.7,0.4,0.6,0,18,3.9,0.2,13.1,11,0,13.5,10.5,0
440090504011007,2.1,1.4,0,1.8,1.3,0.1,0,0.1,0.1,0,2,1,0.1,0.1,0.1,0,2.6,0.5,0,2.1,1.2,0,2.3,1.1,0
440090504012042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501032130,1,0.7,0,0.8,0.7,0.1,0,0.1,0,0,1,0.5,0.1,0,0.1,0,1.2,0.3,0,1,0.6,0,1.1,0.6,0
440090501032193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501032230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504022009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506002059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506002088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506002090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506002068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506004013,16.5,15.5,0,13.4,14.5,1.5,0.4,1.3,0.5,0.1,14.8,13.2,0.7,0.9,1.5,0.2,20.9,7.2,0.4,16.6,14.5,0,17.8,13.5,0
