GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDKEL,G18GOVRKOB,G18GOVIORM,G18GOVLCAL,G18GOVIKLO,G18SOSRSCH,G18SOSDMCC,G18SOSLHOD,G18ATGRSCH,G18ATGDSWA,G18INSDMCL,G18INSRSCH,G18TRERLAT,G18TREDFRA
20177500110,20,177,500110,53.18,48.75,5.45,1.7,0.68,55.23,48.07,4.43,67.84,39.55,31.02,73.3,65.11,42.61
2017750011A,20,177,50011A,24.93,22.85,2.56,0.8,0.32,25.89,22.53,2.08,31.8,18.54,14.54,34.36,30.53,19.98
2017750011B,20,177,50011B,15.91,13.79,1.64,0.46,0.2,16,14.19,1.22,19.87,11.46,8.83,21.7,18.99,12.38
2017750011C,20,177,50011C,40.71,36.92,4.14,1.29,0.54,41.91,36.77,3.37,51.63,30.18,23.6,55.92,49.55,32.5
20177500120,20,177,500120,124.23,131.85,10.71,3.09,3.06,145.84,120.61,4.43,192.49,78.47,55.99,202.8,170.75,99.15
20177500140,20,177,500140,373.13,206.96,42.79,1.99,2.99,303.48,300.5,11.94,408.95,208.95,135.32,479.6,375.12,231.84
20177500160,20,177,500160,434.36,252.17,53.76,16.86,11.38,318.93,414.03,24.21,405.49,351.94,278.63,469.74,397.94,353.4
20177600010,20,177,600010,291.31,224.68,32.16,6.28,2.25,263.81,261.68,16.92,348.42,199.65,134.48,409.58,333.07,211.27
20177600020,20,177,600020,156,48,11,6,2,62,148,10,77,143,102,117,77,144
20177600050,20,177,600050,220.63,225.05,33.73,7.03,2.18,280.93,199.23,6.46,358,128.5,102.23,372.6,344.68,137
20177600060,20,177,600060,139.95,179.65,14.89,0,0.99,198.51,126.05,9.93,241.19,90.32,77.42,245.16,238.21,91.32
20177600080,20,177,600080,235,169,26,5,3,215,205,10,289,143,103,322,272,156
20177600090,20,177,600090,363.51,205.68,50.35,6.23,8.35,266.14,340.51,23.17,381.66,248.34,173.47,450.53,345.66,277.16
20177600110,20,177,600110,175.3,161.78,21.02,0.02,4.03,179.81,178.28,4.03,236.93,125.21,91.18,262.88,218.84,134.26
20177600140,20,177,600140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177600150,20,177,600150,302.02,203.6,29.91,4.82,3.86,264.39,254.74,10.61,357.98,180.44,129.3,395.61,337.72,188.16
20177600160,20,177,600160,227.72,184.8,25.14,6.1,4.37,241.63,189.64,11.85,308.75,131.84,80.18,348.39,299.49,132.87
20177600170,20,177,600170,206.12,197.67,46.25,10.49,12.22,255.08,187.3,25.15,329.85,140.79,122.08,335.96,309.46,155.8
20177600180,20,177,600180,243.92,322.39,38.76,8.51,3.78,363.99,229.74,19.85,446.25,169.23,104.94,500.14,439.63,169.23
20177600190,20,177,600190,162.95,225.94,35.99,5,3,267.92,146.96,10,332.91,94.97,66.98,350.9,312.91,111.97
20177600200,20,177,600200,304.22,180.89,30.78,16.14,16.09,224.49,302.18,15.32,312.73,232.12,183.93,352.06,290.59,253.26
20177600210,20,177,600210,196.89,92.66,22.27,5.35,2.67,133.64,176.4,5.35,181.75,137.2,100.67,212.93,166.6,151.46
20177600220,20,177,600220,284,211,37,7,4,274,249,15,353,182,125,405,331,203
20177600230,20,177,600230,211.05,188.35,33.11,2,5.01,233.49,181.95,14.07,322.81,109.68,88.58,341.84,289.79,140.68
20177600240,20,177,600240,324,274,46,12,5,350,290,14,442,216,147,505,416,234
20177600250,20,177,600250,192.05,176.95,19.17,1.2,1.22,230.15,160.68,1.66,293.96,98.39,55.92,325.2,267.9,124.31
20177600260,20,177,600260,164,46,16,7,2,67,149,15,92,137,119,108,85,146
20177600270,20,177,600270,279.42,196.66,34.46,7.29,5.04,244.97,254.92,17.76,330.41,186.22,138.65,377.24,306.54,206.87
20177600280,20,177,600280,235,195,20,1,1,233,208,10,309,144,92,356,290,163
20177600290,20,177,600290,175.56,133.36,18.41,4.12,4.15,160.18,165.91,8.36,206.78,126.73,85.61,243.83,203.5,128.95
20177600300,20,177,600300,356,376,38,7,6,459,299,22,589,194,113,663,544,229
20177600310,20,177,600310,202,168,16,2,2,203,177,7,266,120,74,305,249,134
20177600330,20,177,600330,154,160,25,6,3,195,140,10,252,94,60,282,230,111
20177600340,20,177,600340,235,180.24,39.91,2.6,1.71,222.78,212.73,10.31,291.93,156.48,100.1,337.34,274.93,170.08
20177600350,20,177,600350,214,199,39,7,2,243,192,19,330,128,88,357,303,150
20177600360,20,177,600360,251,225,44,5,2,282,228,15,357,166,117,403,359,161
20177600370,20,177,600370,222,252,34,2,4,302,191,17,374,130,97,401,351,149
20177600390,20,177,600390,250,224,39,6,2,272,231,13,363,150,104,404,347,161
20177600420,20,177,600420,322.66,139.1,29.28,4,11,197.1,296.66,7.28,273.07,229.97,171.41,324.62,254.38,246.66
20177600430,20,177,600430,50.15,28,4.96,0.82,0,37.79,43.63,1.7,55.15,27.97,18.86,62.62,48.46,33.02
20177600440,20,177,600440,18.65,19.8,0.45,0.08,0.05,23.97,14.81,0.18,26.59,12.29,9.7,29.26,24.6,13.33
20177600470,20,177,600470,49.11,57.47,5.63,0.68,0.21,69.11,41.95,2,85.74,27.11,20.89,88.47,78.58,33.26
20177600490,20,177,600490,56,77,7,3,1,83,55,4,111,33,30,109,101,40
20177600500,20,177,600500,141,185,23,0,3,206,129,15,254,97,66,273,244,105
20177600510,20,177,600510,13.28,8.91,2.48,0.29,0,10.51,12.99,1.02,14.74,10.07,9.49,14.89,13.87,10.51
20177600530,20,177,600530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177600570,20,177,600570,194,115,23,3,4,133,186,14,172,159,115,220,170,163
20177600580,20,177,600580,236,93,16,7,1,125,216,7,203,146,111,234,161,183
20177700010,20,177,700010,7.56,5.8,0.76,0.17,0.02,6.92,6.88,0.39,9.03,5.14,3.52,10.15,8.74,5.31
20177700020,20,177,700020,289.84,214.96,28.52,6.21,0.87,258.22,262.91,14.78,339.83,195.3,131.65,386.34,326.85,203.8
20177800010,20,177,800010,119.53,38.58,7.57,0,2.27,64.3,98.35,3.03,93.81,69.6,37.07,130.12,80.95,81.7
20177800020,20,177,800020,2.29,3.05,0.51,0,0,3.05,1.78,0.25,3.81,1.78,1.78,4.07,3.56,1.78
20177800040,20,177,800040,355.22,285.3,21.83,5.6,4.52,357.55,302.83,7.41,473.92,192.23,120.63,540.64,432.37,229.25
20177800060,20,177,800060,304.97,201.54,28.34,7.82,3.92,250.41,271.74,16.62,349.14,189.64,131,401.89,319.8,215.06
20177800070,20,177,800070,21.41,48.19,1.34,1.07,1.99,50.76,20.01,2.16,58.83,15.07,12.37,56.61,53.6,18.31
20177900010,20,177,900010,17.1,8.05,1.93,0.46,0.23,11.61,15.32,0.46,15.79,11.92,8.75,18.5,14.47,13.16
20177900030,20,177,900030,215.29,167.87,39.39,10.84,8.76,213.45,201.67,23.66,264.89,170.13,122.94,305.77,266.09,167.89
20177900040,20,177,900040,36.02,25.43,4.18,0.84,0.19,33.6,29.52,2.32,45.86,20.14,13.18,51.43,43.54,21.72
20177900050,20,177,900050,351.98,248.57,40.82,8.16,1.81,328.4,288.48,22.68,448.14,196.86,128.82,502.57,425.46,212.28
20177900060,20,177,900060,1.87,1.84,0.23,0.03,0.04,2.16,1.7,0.15,2.73,1.25,0.86,3.07,2.61,1.35
20177900070,20,177,900070,219.35,215.39,27.2,3.92,4.84,252.41,199.79,17.47,319.73,146.09,101.28,359.67,305.01,158.84
20177900080,20,177,900080,25.65,19.86,4.96,0.83,0,28.13,21.51,0.83,35.58,15.72,14.89,34.75,31.44,19.86
20177900090,20,177,900090,256.61,248.58,32.81,1.48,7.39,293.75,232.1,18.62,378.8,162.52,117.26,401.67,344.24,188.68
20177900110,20,177,900110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177900120,20,177,900120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177900140,20,177,900140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20179000010,20,179,000010,3,8,0,0,0,6,3,0,9,0,1,8,6,3
20179000020,20,179,000020,1,13,0,0,0,11,2,1,12,2,3,10,12,2
20179000030,20,179,000030,7,14,1,0,0,15,6,1,19,3,2,20,18,4
20179000040,20,179,000040,84,230,39,6,0,277,68,4,308,46,33,305,306,42
20179000050,20,179,000050,7,16,1,0,0,17,5,3,22,2,2,23,20,3
20179000060,20,179,000060,1,32,2,0,0,30,4,1,35,0,2,33,34,1
20179000070,20,179,000070,7,39,5,0,0,43,6,1,48,2,2,49,46,3
20179000080,20,179,000080,4,14,2,0,0,15,5,0,17,4,2,19,18,3
20179000090,20,179,000090,28,96,10,0,1,108,23,3,112,20,21,109,107,24
20179000100,20,179,000100,5,63,7,0,0,64,9,2,66,9,9,65,68,6
20179000110,20,179,000110,3,27,1,1,0,32,1,0,32,1,0,32,31,2
20179000120,20,179,000120,3,12,0,1,0,14,1,0,14,2,1,15,13,3
20179000130,20,179,000130,8,26,7,3,0,36,5,4,37,7,5,37,37,7
20179000140,20,179,000140,57,177,24,10,2,210,35,17,227,34,27,230,228,29
20179000150,20,179,000150,1,28,0,1,0,28,3,0,29,2,1,29,28,2
20181000010,20,181,000010,128.33,294.63,35.57,3.19,0.03,344.15,94.24,17.22,369.53,87.11,98.29,354.28,374.65,81.96
20181000020,20,181,000020,68.14,134.89,32.59,11.79,1.97,169.39,62.22,13.82,189.18,59.18,62.23,181.21,195.1,50.35
20181000030,20,181,000030,74,178,27,4,2,212,55,9,231,45,58,215,236,39
20181000040,20,181,000040,129.06,281.66,38.76,7.73,2.9,320.25,112.64,12.56,353.26,94.12,106,336.55,362.97,88.28
2018100004A,20,181,00004A,4.44,10.11,1.33,0.26,0.1,11.4,3.89,0.42,12.54,3.24,3.69,11.92,12.87,3.04
20181000050,20,181,000050,7,20,2,0,0,20,7,1,24,5,6,20,23,5
20181000060,20,181,000060,1,15,0,0,0,14,1,1,14,0,0,15,15,0
20181000070,20,181,000070,31.82,110.36,11.93,0,0,118.31,28.83,2.98,122.29,24.86,24.86,125.27,131.24,20.88
20181000080,20,181,000080,6,26,1,0,0,29,3,1,28,5,5,29,29,5
20181000090,20,181,000090,8,21,2,0,1,25,7,1,24,9,13,20,27,6
20181000100,20,181,000100,2,16,3,0,0,19,1,0,20,1,1,19,19,1
2018100011A,20,181,00011A,15.98,66.64,9.97,0.02,0.99,72.65,15.97,4.98,85.56,8.04,18.94,71.68,81.61,11.98
20181000120,20,181,000120,1.13,17.31,3.01,0,0,18.39,2.09,1,19.39,2.07,5.1,14.36,18.4,3.07
20181000130,20,181,000130,0,13,0,0,0,13,0,0,13,0,2,11,13,0
20181000140,20,181,000140,4,24,1,1,0,24,3,2,24,3,5,23,25,3
20181000150,20,181,000150,8.87,20.69,0.99,0,0,25.61,5.91,0,25.61,4.93,6.9,23.64,26.6,4.93
20181000160,20,181,000160,2,20,3,0,0,25,0,0,25,0,6,17,25,0
20181000170,20,181,000170,13.24,76.71,2.86,0.01,0.01,75.85,13.21,0.02,79.62,9.46,15.99,73.09,80.57,8.52
20181000180,20,181,000180,5,30,2,1,1,35,5,0,36,4,6,33,38,2
20181190010,20,181,190010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20183000010,20,183,000010,4,22,0,0,1,24,4,0,24,3,3,25,24,3
20183000020,20,183,000020,2,20,0,0,0,21,1,0,22,0,0,18,21,0
20183000030,20,183,000030,1,18,0,0,0,19,0,0,19,0,0,19,19,0
20183000040,20,183,000040,59,129,10,3,3,156,45,3,167,37,34,170,168,37
20183000050,20,183,000050,57.05,148.08,17.28,3.68,0,173.44,44.49,8.07,180.88,44.32,34.39,185.36,181.68,41.62
20183000060,20,183,000060,85.37,159.82,13.9,6.95,2.98,196.55,65.52,4.96,212.43,54.6,42.68,221.37,209.45,57.58
20183000070,20,183,000070,2,9,0,2,0,10,2,1,11,2,3,10,11,2
20183000080,20,183,000080,3,12,1,0,0,12,2,1,13,2,3,13,13,2
20183000090,20,183,000090,5,13,1,0,0,15,3,0,14,5,4,15,15,4
20183000100,20,183,000100,1,15,0,1,0,15,2,0,15,2,1,16,15,2
20183000110,20,183,000110,7,4,0,0,1,5,7,0,8,4,4,8,7,5
20183000120,20,183,000120,9,29,3,0,0,32,8,1,35,7,7,35,34,8
20183000130,20,183,000130,10,41,3,0,0,43,8,3,45,8,3,51,46,8
20183000140,20,183,000140,19,32,3,0,0,41,8,4,45,8,6,47,44,9
20183000150,20,183,000150,16,28,2,1,0,29,14,3,32,14,11,35,34,12
20183000160,20,183,000160,12,22,3,0,0,32,5,0,34,3,2,34,33,4
20183000170,20,183,000170,5,9,0,0,0,7,5,1,8,6,5,9,9,5
20183000180,20,183,000180,2,5,0,0,0,5,1,1,7,0,1,6,7,0
20183000190,20,183,000190,7.65,33.4,3.22,0.4,0,34.21,7.24,2.41,35.82,8.05,5.23,36.62,38.63,5.23
20183000200,20,183,000200,11.35,49.6,4.78,0.6,0,50.79,10.76,3.59,53.18,11.95,7.77,54.38,57.37,7.77
20183000210,20,183,000210,3,6,2,0,0,8,2,0,8,2,2,8,8,2
20183000220,20,183,000220,4,10,3,0,0,12,5,0,13,4,4,13,12,5
20183000230,20,183,000230,5,10,0,0,0,9,5,0,10,4,3,12,10,5
20183000240,20,183,000240,6,18,3,0,0,21,6,0,21,5,4,23,22,5
20183000250,20,183,000250,2,18,1,0,0,18,1,0,18,1,2,19,18,2
20183000260,20,183,000260,5,20,2,0,0,23,3,0,21,4,2,23,24,3
20183000270,20,183,000270,5,18,0,0,0,19,2,0,20,3,1,20,19,3
20183000280,20,183,000280,16.63,39.18,2.1,2.05,0.02,46.45,9.48,4.04,52.57,7.4,8.32,51.63,52.55,7.42
20183000290,20,183,000290,52.95,135.92,11.72,3.32,0,170.56,28.51,2.93,179.12,24.68,19.61,180.64,177.32,23.38
20185000010,20,185,000010,4,12,6,0,0,18,3,0,19,2,2,20,19,3
20185000020,20,185,000020,7,22,2,0,0,23,5,1,29,2,3,24,22,5
20185000030,20,185,000030,1,14,1,0,0,12,4,0,16,0,0,15,16,0
20185000040,20,185,000040,5,20,2,0,0,21,5,1,23,4,2,25,24,3
20185000050,20,185,000050,11,27,5,0,0,28,11,1,31,9,7,32,32,7
20185000060,20,185,000060,0,13,3,1,0,14,2,1,16,1,2,15,16,1
20185000070,20,185,000070,68,117,12,7,0,149,42,7,153,48,34,159,158,39
20185000080,20,185,000080,18,30,5,1,0,41,11,3,45,10,8,45,43,12
20185000090,20,185,000090,33,103,19,1,2,126,30,3,140,19,14,142,139,20
20185000100,20,185,000100,14,49,13,1,3,60,14,3,67,9,10,67,65,10
20185000110,20,185,000110,6,36,10,1,0,43,7,2,48,4,3,49,49,3
20185000120,20,185,000120,11,51,9,1,0,57,14,2,64,9,8,64,66,7
20185000130,20,185,000130,83,101,23,5,2,138,67,6,173,40,31,174,167,40
20185000140,20,185,000140,9,27,3,0,0,32,6,1,34,5,5,31,32,7
20185000150,20,185,000150,2,7,3,0,0,11,1,0,9,3,0,12,9,3
20185000160,20,185,000160,4,16,0,1,0,18,4,1,18,5,0,22,21,2
20185000170,20,185,000170,14,15,2,0,0,17,14,0,19,12,11,20,22,9
20185000180,20,185,000180,6,13,6,0,1,20,2,1,22,3,1,22,23,0
20185000190,20,185,000190,27,46,12,6,0,57,26,4,67,20,18,66,66,22
20185000200,20,185,000200,68,80,15,4,3,113,52,4,123,45,34,128,128,41
20185000210,20,185,000210,5,10,0,0,0,13,1,0,11,4,2,13,11,4
20185000220,20,185,000220,8,25,2,1,0,28,4,2,29,3,1,31,31,3
20185000230,20,185,000230,51,106,13,4,0,125,34,4,140,25,24,138,133,30
20185000240,20,185,000240,3,10,1,0,0,12,1,0,13,1,2,12,13,1
20187000010,20,187,000010,19,61,7,0,0,70,13,2,73,11,9,74,73,10
20187000020,20,187,000020,14,56,6,0,0,63,13,2,67,9,9,69,65,10
20187000030,20,187,000030,115,259,50,8,3,310,98,20,330,91,70,341,339,83
20189000010,20,189,000010,7,49,3,0,0,53,3,1,53,5,6,50,52,5
20189000020,20,189,000020,4.55,9.47,1.92,0.02,0.01,13.11,2.81,0.04,13.2,2.77,1.9,14.03,13.17,2.78
20189000030,20,189,000030,24.53,94.97,13.01,0.01,0,106.53,18.54,2.49,117.49,12.55,11.53,114.5,108.02,21.01
20189000040,20,189,000040,2,26,3,0,0,27,2,1,29,1,2,27,30,1
20189000050,20,189,000050,21.99,80.3,16.25,2.87,0.96,95.6,23.9,2.87,106.12,17.21,15.3,104.2,105.16,17.21
20189000060,20,189,000060,31.07,142.97,15.13,4.01,0.02,166.01,22.2,3.02,168.17,22.08,15.12,168.14,172.12,17.13
20189000070,20,189,000070,7.56,27.5,3.38,0,1,32.01,6.35,0.07,34.05,4.37,4.33,35.07,32.98,5.42
20189000080,20,189,000080,87.23,224.55,52.44,4.93,1.97,282.99,71.21,7.95,299.87,62.33,53.41,302.87,296.89,61.36
20189000090,20,189,000090,22,115,32,4,2,146,20,7,149,24,17,151,151,17
20189000100,20,189,000100,5,51,2,1,0,50,6,2,54,4,4,53,53,4
20189000110,20,189,000110,6.78,44.16,3.5,0.1,0.02,47.72,4.73,1.09,50.97,3.59,2.48,47.93,50.99,2.54
20189190010,20,189,190010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20189190020,20,189,190020,4.81,0,0,0,0,2.88,1.92,0,2.88,1.92,0.96,3.84,3.84,0.96
20189190030,20,189,190030,1.13,2.97,0.67,0.06,0.02,3.72,0.92,0.1,3.95,0.8,0.68,3.98,3.89,0.8
20189190040,20,189,190040,1.41,3.77,0.94,0,0,4.24,0.47,0.47,5.18,0.47,0.47,5.18,4.71,0.94
20189190050,20,189,190050,38,137,20,1,0,169,21,2,169,23,20,173,169,23
20189190060,20,189,190060,8.95,33.34,9.76,0,0,43.2,5.95,2.9,45.13,6.91,7.83,43.25,42.23,8.84
20191000010,20,191,000010,38.97,65.96,9.99,4,1,75.95,39.97,3,89.94,28.98,29.98,89.94,91.94,26.98
20191000020,20,191,000020,368.32,554.19,105.55,21.48,7.83,651.59,358.67,40.82,735.95,308.66,263.6,772.2,747.91,293.52
2019100002A,20,191,00002A,0.28,0.41,0.08,0.02,0.01,0.48,0.27,0.03,0.55,0.23,0.2,0.57,0.56,0.22
2019100002B,20,191,00002B,7.43,11.1,2.12,0.44,0.16,13.08,7.21,0.83,14.76,6.22,5.31,15.5,15,5.93
20191000030,20,191,000030,6,8,2,0,0,10,5,0,14,2,0,15,13,2
20191000040,20,191,000040,65.61,38.78,20.87,2.98,0.99,69.59,53.68,2.98,87.49,39.76,37.77,87.49,83.51,42.75
20191000050,20,191,000050,112.32,116.35,24.1,14.01,0,151.46,106.32,8,185.6,77.19,56.18,209.62,174.49,90.28
20191000060,20,191,000060,25.47,27.59,8.17,1.03,0.01,36.74,25.44,0.07,47.9,15.34,14.29,48.91,38.9,22.36
20191000070,20,191,000070,7,15,0,2,0,18,5,0,20,4,4,19,19,5
20191000080,20,191,000080,128,211,40,7,2,246,128,10,281,103,93,283,284,96
20191000090,20,191,000090,12,54,4,3,2,62,12,0,65,8,8,63,66,6
20191000100,20,191,000100,58,128,21,1,4,156,49,4,165,45,41,165,167,40
20191000110,20,191,000110,8.71,30.97,2.9,0,0,32.91,9.68,0,32.91,9.68,7.74,34.85,32.91,9.68
20191000120,20,191,000120,45,102,14,2,0,112,42,6,128,33,29,128,130,31
20191000130,20,191,000130,15.6,28.28,5.85,0.98,0,31.21,17.55,1.95,39.01,11.7,9.75,39.98,35.11,15.6
20191000140,20,191,000140,98.14,199.8,23.86,1.04,0.98,223.71,84.98,13.1,245.49,75.32,62.32,251.55,244.56,72.31
20191000150,20,191,000150,4,19,3,0,0,21,5,0,21,5,3,23,22,4
20191000160,20,191,000160,13,42,6,1,0,44,13,4,51,10,9,52,50,12
20191000170,20,191,000170,28.08,63.41,8.15,0.91,0.91,62.51,34.42,0.91,77.91,21.74,17.21,82.44,76.09,20.84
20191000180,20,191,000180,14,55,5,0,0,59,12,2,60,13,8,64,61,12
20191000190,20,191,000190,24,28,3,2,0,38,18,1,47,10,7,49,48,9
20191000200,20,191,000200,55,198,13,4,2,203,55,12,224,47,40,225,233,34
20191000210,20,191,000210,4,9,1,0,0,11,2,1,12,2,1,13,13,1
20191000220,20,191,000220,97.8,124.41,21.3,3.99,0.98,137.61,98,10.84,163.41,83.1,77.16,167.33,162.76,83.75
20191000230,20,191,000230,27.18,52.89,12.58,1.92,0,66.4,28.17,0.96,78.89,15.69,20.43,73.19,70.24,24.33
20191000240,20,191,000240,158,301,49,10,5,337,160,16,382,134,126,384,386,131
20191000250,20,191,000250,33.86,43.2,5.14,0.96,0.02,49.29,27.02,5.9,52.51,29.68,25.68,55.45,53.44,28.69
20191000260,20,191,000260,20.63,35.39,1.98,0.98,0.01,37.38,18.67,1.96,43.27,14.74,15.7,42.3,43.26,13.76
20191000270,20,191,000270,14.86,75.04,10.19,0,0,81.54,18.55,0.92,92.64,8.37,4.66,93.58,95.43,5.59
20191000280,20,191,000280,60,100,14,3,1,119,51,6,134,43,34,141,134,42
20191000290,20,191,000290,75.37,138.61,14.02,5.02,3.99,161.62,68.33,5.04,182.73,52.26,47.3,183.7,177.74,52.24
20191000300,20,191,000300,18,38,6,2,0,41,18,0,50,14,12,49,50,10
20191000310,20,191,000310,12,43,1,0,0,45,7,2,51,4,4,49,46,7
20191000320,20,191,000320,37,72,14,5,2,81,41,6,105,25,24,103,106,23
20191000340,20,191,000340,97.98,97.47,27.16,3.55,2.54,120.06,97.98,9.65,139.86,87.57,78.69,148.24,141.64,85.54
20191000350,20,191,000350,96.88,93.15,21.35,3.73,1.72,117.08,90.57,7.02,134.14,79.97,68.79,143.31,135.14,78.39
20191000360,20,191,000360,169.21,168.35,46.91,6.14,4.38,207.37,169.21,16.66,241.57,151.24,135.9,256.03,244.64,147.73
20191000370,20,191,000370,93.31,92.83,25.87,3.38,2.42,114.34,93.31,9.19,133.2,83.4,74.94,141.17,134.89,81.46
2019100037A,20,191,00037A,0.01,0.02,0,0,0,0.03,0.01,0,0.03,0.01,0.01,0.03,0.03,0.01
20191000380,20,191,000380,161.61,155.39,35.62,6.22,2.87,195.31,151.09,11.71,223.76,133.4,114.75,239.06,225.44,130.77
20191000390,20,191,000390,107.26,103.27,23.65,4.13,1.9,129.78,100.27,7.77,148.66,88.52,76.14,158.82,149.79,86.76
20191000400,20,191,000400,197.18,189.6,43.46,7.58,3.5,238.31,184.35,14.29,273.02,162.76,140.01,291.69,275.07,159.56
2019100041A,20,191,00041A,103.39,100.11,22.85,3.98,1.83,125.73,96.65,7.46,143.92,85.28,73.35,153.75,145.05,83.54
20191120030,20,191,120030,0.21,0.42,0,0,0,0.42,0.21,0,0.42,0.21,0.21,0.42,0.42,0.21
2019112003A,20,191,12003A,0.37,0.74,0,0,0,0.74,0.37,0,0.74,0.37,0.37,0.74,0.74,0.37
20191120050,20,191,120050,22.57,47.78,9.48,0.9,0.02,53.81,25.04,1.05,58.45,22.26,21.32,58.53,62.55,18.17
20191120070,20,191,120070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191120120,20,191,120120,33.6,62.29,10.03,1.37,0.18,73.56,30.99,0.75,79.26,25.01,20.91,84.12,82.28,21.93
20191120130,20,191,120130,15.05,20.05,10.29,2.04,0.03,31.29,15.05,1.1,38.5,7.94,4.85,42.59,39.52,7.92
2019112013A,20,191,12013A,24.47,24.34,6.78,0.89,0.63,29.99,24.47,2.41,34.93,21.87,19.65,37.02,35.38,21.36
20191900010,20,191,900010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191900020,20,191,900020,1.21,6.12,0.83,0,0,6.65,1.51,0.08,7.56,0.68,0.38,7.63,7.78,0.45
20191900030,20,191,900030,1.11,2.14,0.51,0.08,0,2.69,1.15,0.04,3.2,0.63,0.83,2.97,2.85,0.99
20191900040,20,191,900040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191900050,20,191,900050,1.3,2.59,0,0,0,2.59,1.3,0,2.59,1.3,1.3,2.59,2.59,1.3
20191900060,20,191,900060,6.64,6.96,3.31,0.27,0.1,11.18,5.52,0.52,13.23,3.9,3.33,13.69,12.38,4.71
20193000010,20,193,000010,8,35,6,0,1,38,9,1,40,8,10,37,40,7
20193000020,20,193,000020,134.77,225.42,31.56,10.08,0.99,276.05,93.58,27.13,311.18,77.53,72.52,318.28,313.39,79.39
2019300002A,20,193,00002A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019300003A,20,193,00003A,134.85,252.06,33.41,10.08,4,304.58,109.62,16.15,330.76,94.54,88.52,332.84,332.89,93.46
2019300003B,20,193,00003B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019300004A,20,193,00004A,181,308.02,74,10,4,423.02,132,17,460.02,110,90,482.02,460.02,113
2019300004B,20,193,00004B,0.13,0.31,0.06,0.01,0,0.39,0.09,0.02,0.41,0.08,0.08,0.43,0.43,0.07
2019300004C,20,193,00004C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20193000050,20,193,000050,153.08,285.27,44.07,12.01,5.99,365.33,112.06,16.02,395.35,97.05,85.06,404.36,400.38,93.04
20193000060,20,193,000060,4.4,39.5,7.21,2.03,0,45.66,5.37,1.09,50.71,2.38,2.42,48.69,48.83,4.33
2019300007A,20,193,00007A,31.17,74.94,14.9,2.82,0.01,93.65,22.64,5.67,100.29,19.79,18.83,103.09,104.9,17.04
2019300007B,20,193,00007B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20193000080,20,193,000080,5,28,4,0,0,33,3,0,33,3,4,32,33,3
20193000090,20,193,000090,9,46,5,1,1,47,10,1,54,5,6,52,51,7
20193000100,20,193,000100,7,13,3,0,0,20,3,0,18,5,6,17,17,6
20193000110,20,193,000110,3.42,30.97,0.28,0,0,33.16,1.42,0.05,34.35,0.23,1.23,32.25,34.25,0.37
20193000120,20,193,000120,18,54,9,0,1,70,10,2,76,6,4,73,75,6
20193000130,20,193,000130,10,63,3,1,0,66,9,1,66,9,8,64,64,10
20193000140,20,193,000140,33,67,10,2,0,88,21,1,89,21,20,89,89,21
20193000150,20,193,000150,8.58,81.03,5.72,0,0,84.84,8.58,0.95,88.65,4.77,4.77,86.75,86.75,7.63
20193000160,20,193,000160,4,27,5,0,0,30,4,2,32,4,4,32,31,5
20193000170,20,193,000170,22.6,84.5,11.79,1.97,0,93.34,20.63,4.91,96.29,21.62,23.58,95.31,103.17,18.67
20193000180,20,193,000180,45,140.98,16,2,1,152.98,44,7,175.98,24,28,170.98,172.98,30
20193900010,20,193,900010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20193900020,20,193,900020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20195000010,20,195,000010,5.03,29.07,8.01,0,1,34.08,3.02,5.01,36.09,5.02,2.01,39.1,39.09,3.01
20195000020,20,195,000020,20.97,46.93,8.99,0,0,56.91,14.98,3.99,62.9,13.98,6.99,66.9,63.9,9.98
20195000030,20,195,000030,5,11,1,0,0,12,5,0,11,6,5,12,12,5
20195000040,20,195,000040,2,25,6,0,0,27,3,1,32,0,0,29,31,0
20195000050,20,195,000050,22,37,7,0,0,42,20,3,49,15,14,52,49,16
20195000060,20,195,000060,14,21,6,0,0,27,8,4,29,9,6,32,31,9
20195000070,20,195,000070,76.04,134.19,29.34,4.04,2.04,171.71,67.78,2.12,198.06,42.5,43.44,193.14,190.95,47.64
20195000080,20,195,000080,71,166,27,1,0,192,59,10,208,53,43,214,207,50
20195000090,20,195,000090,73.83,148.66,37.91,2.99,0,176.6,70.84,11.97,202.54,52.88,48.89,205.54,202.54,51.88
20195000100,20,195,000100,51.12,107.14,16.75,1.97,1.96,132.68,38.38,5.9,149.4,24.62,21.67,153.33,144.5,31.48
