GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDKEL,G18GOVRKOB,G18GOVIORM,G18GOVLCAL,G18GOVIKLO,G18SOSRSCH,G18SOSDMCC,G18SOSLHOD,G18ATGRSCH,G18ATGDSWA,G18INSDMCL,G18INSRSCH,G18TRERLAT,G18TREDFRA
20139000150,20,139,000150,151.1,127.5,25.7,10.2,6,166.5,141.4,11.4,221,99.5,80.6,235.6,213.9,103.3
20139000160,20,139,000160,64.9,57.5,11.1,15.8,1.9,78.8,57.5,13.9,101,48.2,38.9,109.3,98.2,48.2
20139000170,20,139,000170,110.7,83.3,27.4,3.9,0,115.6,96,5.9,157.8,66.6,61.7,157.8,146,70.6
20139000180,20,139,000180,137,129,27,7,1,168,120,11,213,85,67,229,210,84
20139000190,20,139,000190,150.1,178.8,43.2,5.1,3,221,133.9,23.1,257.5,120.7,102.6,267.6,263.6,107.6
20139000200,20,139,000200,117,156,34,9,6,192,100,26,235,85,63,256,241,74
20139000210,20,139,000210,206,180,48,8,10,232,186,30,294,153,114,328,296,146
20139000220,20,139,000220,76,77,26,5,5,111,63,11,139,47,37,148,128,56
20139000230,20,139,000230,54.2,57.9,9.7,3.1,0.1,71.2,45.1,5.8,91.4,33.6,22.6,99.4,90,31.8
20139000240,20,139,000240,139.3,161.2,33,8.4,1.3,188,139.9,15.2,235.8,105.6,86.7,252.3,223.6,112.7
20139900010,20,139,900010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20139900030,20,139,900030,0.1,0.1,0,0,0,0.2,0.1,0,0.2,0.1,0.1,0.2,0.2,0.1
20139900040,20,139,900040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141000010,20,141,000010,14.6,29.9,5.6,0,0.7,35.5,13.9,1.4,39,11.8,11.1,39,36.9,13.2
20141000020,20,141,000020,11,19,1,0,0,20,10,1,23,8,7,23,21,7
20141000030,20,141,000030,16,10,2,0,0,16,8,0,17,9,6,17,17,7
20141000040,20,141,000040,1,3,1,0,0,4,0,0,4,0,0,4,4,0
20141000050,20,141,000050,6,6,0,0,0,7,4,1,9,3,2,10,9,3
20141000060,20,141,000060,5,7,1,1,0,9,4,1,13,1,1,13,13,1
20141000070,20,141,000070,0,4,1,0,0,6,0,0,6,0,0,5,6,0
20141000080,20,141,000080,2,7,1,0,0,9,0,1,10,0,0,10,9,1
20141000090,20,141,000090,2,9,0,0,0,10,1,0,10,1,1,10,9,2
20141000100,20,141,000100,2,16,0,0,0,16,1,1,16,2,2,16,16,1
20141000110,20,141,000110,0,4,0,0,0,4,0,0,4,0,0,4,4,0
20141000120,20,141,000120,4,8,2,0,2,10,2,2,12,3,2,13,11,4
20141000130,20,141,000130,5,7,0,0,0,9,2,1,9,3,1,11,12,0
20141000140,20,141,000140,1,17,1,1,0,17,1,2,18,2,0,17,17,1
20141000150,20,141,000150,11.2,44.8,4.2,2.3,0,50.4,9.8,2.3,55.5,7,6.1,55.9,56.4,6.1
20141000160,20,141,000160,63,114.1,26,2,0,146.1,49,7,166.1,37,19,183.1,165.1,38
20141000170,20,141,000170,68.6,111.8,28.2,5.6,0.9,151.3,57.3,6.6,171,43.2,41.4,172,169.2,43.2
20141000180,20,141,000180,37.1,57.8,12.7,3.9,0,73.4,30.3,6.8,81.2,27.4,22.5,86.1,77.3,27.4
20141000190,20,141,000190,10.3,51.3,3.1,3.4,0.1,56.2,11.4,1.6,58.7,10.4,7.2,59.8,60.4,6.4
20141000200,20,141,000200,16,28,3,0,0,33,11,3,40.9,6.1,3,43.9,42.9,4.1
2014100021A,20,141,00021A,108,174,28,3,2,226,78,11,248.1,67.9,37,273.1,247.1,64.9
20141000220,20,141,000220,0,14.9,2.8,0,0,17.7,0,0,17.7,0,0,17.7,17.7,0
20141000230,20,141,000230,3.6,33.9,5.8,0.7,0.7,38.3,4.3,2.2,41.1,3.6,0.7,42.6,42.6,0.7
20141000240,20,141,000240,0,33,3,0,0,34,0,0,32,3,0,32,34,0
20141000250,20,141,000250,1,4,1,0,0,5,0,1,6,0,1,5,4,2
20141000260,20,141,000260,4,7.1,1.2,0,0,11.3,1,0,10.3,2,1,11.3,10.3,1
20141000270,20,141,000270,0,8,1,0,0,8,1,0,9,0,0,9,9,0
20141400010,20,141,400010,1.4,13.1,2.2,0.3,0.3,14.7,1.7,0.8,15.9,1.4,0.3,16.4,16.4,0.3
20141400020,20,141,400020,12.8,51.2,4.8,2.7,0,57.6,11.2,2.7,63.5,8,6.9,64.1,64.6,6.9
20141400030,20,141,400030,6.4,13.1,2.4,0,0.3,15.5,6.1,0.6,17,5.2,4.9,17,16.1,5.8
20143000010,20,143,000010,177,305,44,12,3,374,140,23,410,121,89,439,414,119
20143000020,20,143,000020,17.9,35.8,8,0,0,42.8,15.9,2,47.7,14.9,8,49.7,51.7,8.9
20143000030,20,143,000030,13,30,2,0,0,32,13,0,37,8,8,37,37,7
20143000040,20,143,000040,5,28,6,0,1,33,5,1,35,5,3,34,35,3
20143000050,20,143,000050,4,18,4,2,0,21,3,2,22,3,1,23,23,2
20143000060,20,143,000060,22.6,82,6.2,1.1,0,90.3,20.5,1.1,94.4,12.4,12.3,97.5,94.5,16.3
20143000070,20,143,000070,28,67,8,1,0,71,25,4,79,22,13,87,82,20
20143000080,20,143,000080,2,7,0,0,0,7,1,1,9,0,0,9,7,2
20143000090,20,143,000090,14.6,38,2.9,0,1,47.7,7.8,0,46.8,8.8,6.8,45.8,46.8,9.7
20143000100,20,143,000100,11,29,0,3,0,33,8,2,37,6,5,37,38,5
20143000110,20,143,000110,6.1,39.2,2,0,0,40.2,6.1,2,42.3,5.1,4,38.3,43.3,4
20143000120,20,143,000120,3,9,1,0,0,10,3,0,11,2,2,12,11,2
20143000130,20,143,000130,15,30,11,2,1,40,17,2,40,19,17,40,40,18
20143000140,20,143,000140,7,30,1,0,1,31,8,0,33,5,5,33,33,6
20143000150,20,143,000150,76.4,143,22.8,7.9,2,172.7,69.5,8.9,191.6,51.6,45.7,202.5,201.5,46.7
2014300016A,20,143,00016A,44,100,22,7,5,131,38,6,138,32,31,139,146,27
2014300016B,20,143,00016B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143000170,20,143,000170,88,170,19,4,1,207,60,9,215,54,36,233,216,53
20143000180,20,143,000180,51,107,16,5,1,125,45,6,140,35,19,156,150,27
20143000190,20,143,000190,5,12,0,0,0,12,5,0,13,4,4,13,12,5
20143000200,20,143,000200,19,80,8,3,1,92,16,2,99,10,5,101,99,11
20143000210,20,143,000210,47,100,18,2,1,114,47,9,126,42,30,139,125,42
20143000220,20,143,000220,4,22,1,0,0,23,4,0,25,2,2,25,24,3
20143000230,20,143,000230,8.4,15,1.1,0,0,15.3,8.2,2,20.2,5.2,5.2,20.2,19.2,6.3
20145000010,20,145,000010,10,17,1,0,0,18,9,1,17,11,8,19,17,11
20145000030,20,145,000030,5,2,0,0,0,6,0,0,5,2,0,7,5,2
20145000040,20,145,000040,24,44,8,1,0,56,17,4,59,17,16,61,60,17
20145000060,20,145,000060,7,7,0,0,0,8,5,0,11,3,3,11,11,3
20145000070,20,145,000070,40.4,82.2,12.3,0.1,0,98.7,31,5.2,113.6,21.4,19.1,114.9,112.9,19.2
20145000080,20,145,000080,122.6,131.2,34.4,4.9,1,177.4,91.2,16.7,201.1,86.2,71.5,215.7,210.8,74.4
20145000090,20,145,000090,195.6,184.7,43.9,10,1,253.5,164.7,14,309.4,122.8,110.8,319.4,301.4,126.8
20145000100,20,145,000100,174.9,198,33,6,4.9,247.8,146,17,306.5,105.4,102.2,309.6,287.8,119
20145000110,20,145,000110,96.4,80.8,22.9,8,2,112.6,86.4,11.9,129.4,80.5,66.6,143.4,129.5,80.5
20145000120,20,145,000120,1,6,0,0,0,6,1,0,6,1,0,7,7,0
20145000130,20,145,000130,4,22,3,0,0,24,5,0,26,3,1,25,28,1
20145000140,20,145,000140,9,14,1,0,0,16,6,1,19,5,2,21,17,6
20145000150,20,145,000150,6,18,3,0,0,20,8,0,23,5,6,22,22,5
20145000160,20,145,000160,14,23,2,1,1,29,9,2,29,11,12,28,29,10
2014500017A,20,145,00017A,16,53.1,6.5,2.1,0.1,57,13.5,5.2,59.9,15.8,10.8,63,62.5,13.1
2014500017B,20,145,00017B,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0.1,0.1,0
20145000180,20,145,000180,8,12,2,0,0,14,8,0,14,8,8,14,13,9
20145000190,20,145,000190,11,19,3,0,0,21,10,1,29,5,4,29,27,7
20145000200,20,145,000200,6,20,1,0,0,22,4,1,25,2,3,24,23,4
20145000210,20,145,000210,29,16,7,2,0,32,13,6,28,24,16,36,36,16
20145000220,20,145,000220,1,7,2,0,0,8,0,2,10,0,0,10,8,2
20145000230,20,145,000230,0,12,0,0,0,12,0,0,12,0,1,11,12,0
20145000240,20,145,000240,2,15,0,0,0,15,1,0,17,0,0,15,15,0
20145000250,20,145,000250,9,23,9,0,0,28,10,3,34,7,8,33,32,9
20145120020,20,145,120020,28,79,7,4,2,99,17,3,104,14,16,99,104,14
20145120030,20,145,120030,1,0,1,0,0,2,0,0,2,0,0,2,2,0
20145120040,20,145,120040,15,52,5,1,0,57,14,0,62,9,9,60,62,9
20145120050,20,145,120050,1,7,0,0,0,7,1,0,8,0,0,8,7,1
20147000010,20,147,000010,12,23,2,0,0,29,6,2,30,7,6,31,28,8
20147000020,20,147,000020,1,16,2,0,0,19,0,0,19,0,0,18,18,0
20147000030,20,147,000030,8,26,2,3,0,32,4,2,33,5,4,32,33,5
20147000040,20,147,000040,0,13.7,0,1,0,14.7,0,0,14.7,0,0,13.7,14.7,0
20147000050,20,147,000050,5,14,6,0,0,21,1,2,23,2,0,25,24,1
20147000060,20,147,000060,4,18,1,0,0,21,1,0,21,2,2,19,20,2
20147000070,20,147,000070,4,29,3,0,0,32,2,1,33,2,3,32,33,2
20147000080,20,147,000080,2,39,4,1,0,42,1,2,44,2,2,44,44,2
20147000090,20,147,000090,0,14,0,0,0,13,1,0,12,2,1,12,12,1
20147000100,20,147,000100,2.9,10.5,0,0,0,10.5,2.9,0,10.5,2.9,1.9,11.5,13.4,0
20147000110,20,147,000110,4,17,1,1,0,21,2,0,22,1,1,21,22,1
20147000120,20,147,000120,20,63,6,3,2,73,14,6,75,15,10,80,79,12
20147000130,20,147,000130,60,134.3,24,2,0,159.3,47,11,183.3,36,32,185.4,182.4,35
20147000140,20,147,000140,17.1,70.5,7,0,1,84.5,6.1,2,86.5,6.1,4.1,87.5,84.6,8
20147000150,20,147,000150,14,35,7,1,0,44,6,7,50,7,6,50,50,6
20147000170,20,147,000170,61,169.1,16,6,0,204.1,38,11,209.1,41,28,222.1,213.1,36
20147000190,20,147,000190,28.2,83.3,7.6,0.1,0,99.4,17,3.8,105,14.2,13.2,104.2,105.9,12.3
20147000200,20,147,000200,1,7,0,0,0,7,1,0,7,1,1,7,8,0
20147000210,20,147,000210,33,101,12,3,2,122,25,4,125,24,21,128,127,22
20147000220,20,147,000220,23,66,9,2,0,88,10,1,88,11,5,91,83,12
20147000230,20,147,000230,0,8.8,0.9,0,0,8.8,0.9,0,9.7,0,0.9,6.9,8.8,0
20147000240,20,147,000240,20,48.5,4.1,1,1,60.5,13.1,0,61.6,12,5.1,69.4,63.5,9
20147000250,20,147,000250,5,14,1,0,0,15,4,1,16,4,3,16,16,4
20147000260,20,147,000260,1,10.7,2,0,0,11.7,1,1,12.7,1,0,13.6,13.6,0
20147000270,20,147,000270,2,8,0,1,0,7,1,2,8,2,1,9,8,2
20147000280,20,147,000280,0,4,0,0,0,4,0,0,4,0,0,4,4,0
20147190010,20,147,190010,81.4,155.6,29.1,11.9,2,219.7,55.2,10.1,236.8,48.1,40.2,241.7,234.8,51.1
20147190020,20,147,190020,108.4,220.1,32.4,6,3,294.8,64.8,12.2,315.1,57.7,32.6,334,312.1,54.6
20149000010,20,149,000010,30.7,110,10.2,0,2,118.3,25.5,9.1,130.5,21.4,27.3,116.3,123.6,26.3
20149000020,20,149,000020,786.8,734.2,147.3,32.7,13,950.5,668.2,74.9,1081.8,601.4,506,1138,1084.7,589.2
20149000030,20,149,000030,41.9,66.6,14.6,0,0,81.1,36.5,5.5,98.5,24.6,19.1,98.5,97.6,22.8
20149000040,20,149,000040,12.2,37.5,3.5,0.9,0,45.3,6.1,1.7,47.9,6.1,3.5,46.2,50.5,2.6
20149000050,20,149,000050,34.8,27.8,4,2,0,41.7,24.8,2,46.7,22.9,15.9,52.7,46.7,18.9
20149000060,20,149,000060,34.9,94.4,14.5,0.1,0,94.4,39.2,8.2,110.1,30.9,23.4,94.1,111.3,28.6
20149000070,20,149,000070,38,66,15,1,0,80,33,5,100,20,14,104,95,22
20149000080,20,149,000080,31,56.7,10,0,0,63.7,26.6,6.4,72.9,21.7,20.4,72.9,73.9,21.6
20149000090,20,149,000090,14,36,7,1,0,46,8,4,45,13,6,51,49,8
20149000100,20,149,000100,29,59,10,1,1,72,24,2,76,22,11,82,78,20
20149000110,20,149,000110,128.6,203.1,51.5,9.1,1,267.7,102.3,16.2,313.1,81.1,60.9,324.3,312.1,76.1
20149000120,20,149,000120,67,53.4,11.7,2.7,1,68.5,58.9,6.6,80.8,52,45,85.2,81.6,51.1
20149000130,20,149,000130,151,138,69,7,1,217,129,15,262,100,71,283,262,95
20149000140,20,149,000140,79.9,166.5,25.8,4,1.9,207.5,59.6,6.2,225,52.2,45.1,223.4,215.2,56.1
20149000150,20,149,000150,104.2,121.3,41.2,8,1.1,156.3,96.4,21.8,209.8,66.8,46.9,224.4,203.5,67.9
20149000160,20,149,000160,42,61,19,0,2,89,29,4,97,27,17,104,94,28
20149000170,20,149,000170,5,18,16,0,2,30,7,3,39,1,2,38,38,0
20149000180,20,149,000180,14,13,2,0,0,17,10,1,21,8,6,22,19,9
20149000190,20,149,000190,9.2,10.1,2.8,0,0,12,9.2,0.9,17.5,4.6,1.8,18.4,16.6,5.5
20149000210,20,149,000210,124.8,853,27.1,4.4,7.2,889.4,105.3,11.6,918.9,84.9,91.4,588.2,911.4,86.3
20149000220,20,149,000220,72.4,506.7,14.9,2.6,3.8,528.4,59.9,5.5,546,47.3,54.6,351.7,540.4,48.9
20149000230,20,149,000230,43,60,5,1,1,69,36,7,81,31,26,83,77,32
20149000240,20,149,000240,19,36,3,0,1,40,18,0,50,8,9,50,48,11
20149000250,20,149,000250,313.9,353.7,60.9,16.4,5.5,441.2,268.1,35.6,503.5,238,188.7,543.9,500.8,237.9
20149000270,20,149,000270,166.9,257.1,32,5.2,3.9,317.3,139.7,9.5,353.8,111,89.6,368,352.8,108.5
20149120020,20,149,120020,18,8,2,0,0,12,16,0,18,10,6,22,19,9
20149120030,20,149,120030,596.8,767.5,190.9,29.5,4,994.1,500.3,73.6,1159.7,405.3,325.7,1223.4,1162.7,397.4
20149120060,20,149,120060,1,7,2,0,0,8,2,0,10,0,0,10,9,0
20149120070,20,149,120070,133.8,189.6,27.8,5.8,1.7,237.3,110.4,10,270.6,85.9,68.2,283.1,268.9,82.7
20149120080,20,149,120080,48.6,81.2,18.8,3,1,95.1,41.7,10.9,119.8,28.8,14,131.7,121.8,24.9
20149120100,20,149,120100,142.9,161.5,27.7,7.4,2.5,201.5,122.1,16.1,229.8,108.3,85.9,248.2,228.6,108.2
20149120110,20,149,120110,20.9,32.5,4,0.6,0.5,40,17.5,1.2,44.6,13.9,11.2,46.4,44.5,13.6
20149180010,20,149,180010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20149190010,20,149,190010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20149190020,20,149,190020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20149190030,20,149,190030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20149900010,20,149,900010,0.8,1.2,0.1,0,0,1.5,0.7,0,1.7,0.5,0.4,1.8,1.7,0.5
20149900030,20,149,900030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015100001A,20,151,00001A,162,188,40,14,1,241,131,26,289,107,93,298,282,110
2015100002A,20,151,00002A,101,118,23,6,0,145,85,14,175,69,57,187,178,63
2015100002B,20,151,00002B,0.2,0.4,0,0,0,0.5,0.2,0,0.6,0.2,0.1,0.6,0.6,0.2
20151000030,20,151,000030,257.8,294.7,49,6,1,367.7,201.8,28,424.6,162.8,117.9,467.6,418.6,166.8
2015100004A,20,151,00004A,200.1,224,36,9.1,2.1,275.1,157.5,25.4,307.4,141.5,113.7,336.1,310.5,145.4
2015100004C,20,151,00004C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015100005A,20,151,00005A,157.2,207.2,45,4,2,268.9,121.4,19,312.1,96.2,82.8,319.5,303.3,102
20151000060,20,151,000060,67,122,26,2,0,146,60,3,168,44,32,174,169,44
20151000070,20,151,000070,41.9,61.8,8,0,3,78.8,28.9,4,80.8,31.9,25.9,83.8,83.8,27.9
20151000080,20,151,000080,16,29,9,0,1,40,13,1,52,3,4,46,42,12
20151000090,20,151,000090,42.2,60.8,3.9,2,1,76.5,29.4,1,83.4,23.5,22.6,86.3,83.4,23.5
20151000100,20,151,000100,9.6,33.5,1.9,1,0,34.5,5.7,2.9,38.3,3.8,4.8,38.3,38.3,3.8
20151000110,20,151,000110,21.4,81.5,6.1,4,1,89.5,17.3,6.1,88.7,20.2,10.2,99.7,93.7,16.2
2015100012A,20,151,00012A,141.7,274.3,34.4,2,1.9,311.1,120.2,13.4,357.7,86.1,59.7,381.2,359.4,82.5
20151190010,20,151,190010,0.2,0.3,0,0,0,0.4,0.1,0,0.4,0.1,0.1,0.4,0.4,0.1
20151190020,20,151,190020,2.8,5.4,0.7,0,0,6.1,2.4,0.3,7,1.7,1.1,7.5,7,1.6
20151190030,20,151,190030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153000010,20,153,000010,1,15,6,0,1,21,1,0,21,1,1,17,20,1
20153000020,20,153,000020,42,67,13,1,0,88,24,6,99,21,15,101,98,20
20153000030,20,153,000030,15.8,20.3,3,0.7,0.7,26.2,10,2.8,31.1,8.6,7.1,32.6,29.8,9.3
20153000040,20,153,000040,28,26,3,0,0,34,21,0,39,16,15,38,34,18
20153000050,20,153,000050,107.9,169.9,19,1,1,217.8,64.9,10,240.8,52,48,235.8,239.8,50
20153000060,20,153,000060,9.3,14.8,3,0.3,0.3,20,5.1,1.2,22.1,5.4,3.9,23.6,22.4,4.8
20153000070,20,153,000070,23,16,3,0,0,27,9,4,37,4,4,34,35,5
20153000080,20,153,000080,9,40,1,0,0,40,8,1,43,6,8,40,44,5
2015300009A,20,153,00009A,20,59.9,8,0,0,65.9,13,3,72.9,9,12,66.9,73.9,9
2015300009B,20,153,00009B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153000100,20,153,000100,24,44.1,5,1,0,46.1,22,5,51.1,23,19,55.1,52.1,21
20153000110,20,153,000110,5,14,2,0,0,19,1,0,20,1,0,20,19,1
20153000120,20,153,000120,10,28,4,1,1,31,10,3,30,14,16,29,31,12
20153000130,20,153,000130,9,56,4,2,0,62,7,3,59,10,9,60,63,7
20153000140,20,153,000140,0,25,2,0,0,25,1,1,26,1,0,27,26,0
20153000150,20,153,000150,8,96,9,1,0,102,10,2,104,10,6,107,101,11
20153000160,20,153,000160,3,10,5,0,0,14,3,1,17,1,2,15,14,4
20153000170,20,153,000170,18,69,8,0,2,80,16,0,85,13,9,84,82,12
20153190010,20,153,190010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155000010,20,155,000010,121,185,32,4,3,220,111,7,265,73,59,269,250,78
20155000020,20,155,000020,69,79,22,3,3,96,70,9,111,62,55,118,122,54
20155000030,20,155,000030,7.1,15.3,2.1,0,2,19.4,5.2,1,21.5,5.1,4.1,22.5,21.5,5.1
20155000040,20,155,000040,44,78,8,0,0,89,32,6,103,26,21,104,103,22
20155000050,20,155,000050,43,101,13,2,1,112,37,8,122,35,22,130,125,31
20155000060,20,155,000060,12,46,4,3,0,50,14,1,55,10,12,51,49,14
20155000070,20,155,000070,238.4,394.1,44.1,5,3,473,187,19.6,538.7,135.2,109.9,551.2,543.4,130.4
20155000080,20,155,000080,3,20,1,1,0,20,2,3,21,5,3,22,22,4
20155000090,20,155,000090,247.6,312.3,56.2,7,6,380.5,206.6,32.1,441.7,180.4,144.4,469.6,431.5,184.5
20155000100,20,155,000100,6,20,3,0,0,21,8,0,25,4,3,24,26,3
20155000110,20,155,000110,6,39,2,2,1,43,4,1,47,2,2,46,45,4
20155000120,20,155,000120,73.5,51.3,18.4,6.8,2.9,62.9,76.4,9.7,73.5,77.4,71.6,78.3,76.4,74.5
20155000130,20,155,000130,90,49,15,9,1,61,93,9,79,83,78,84,79,85
20155000140,20,155,000140,83,31,5,4,1,38,80,7,48,76,77,46,46,78
20155000150,20,155,000150,315,357,55,5,6,456,253,16,532,192,166,549,513,207
20155000160,20,155,000160,130,97,20,12,1,117,133,11,133,124,116,141,143,113
20155000170,20,155,000170,156,90,31,10,0,123,145,14,139,140,129,146,138,143
20155000180,20,155,000180,180,133,31,11,4,156,186,13,184,170,155,191,181,171
20155000200,20,155,000200,239,215,46,12,4,272,219,22,324,185,158,344,319,186
20155000210,20,155,000210,300.2,289.3,67.1,6.9,5.1,381.6,249.9,22.2,458.6,203,171.3,482.8,442.2,214.2
20155000220,20,155,000220,292.5,263.1,56.7,5.9,2,337.4,245.5,13.7,389.3,215.2,171.2,420.6,389.3,202.5
20155000230,20,155,000230,210,140,28,4,1,166,199,13,211,168,147,222,200,172
20155000240,20,155,000240,226,137,35,17,3,182,206,22,228,184,164,237,213,195
20155000250,20,155,000250,194,120,28,10,4,148,191,17,173,182,169,181,170,183
20155000260,20,155,000260,94,59,24,10,0,86,91,7,91,93,82,103,93,93
20155000270,20,155,000270,242,111,26,15,5,144,225,24,174,218,193,192,174,210
20155000280,20,155,000280,226,214,51,11,1,264,212,22,305,190,153,337,297,193
20155000290,20,155,000290,52,60,14,4,0,68,53,10,74,55,51,73,76,52
20155000300,20,155,000300,96,61,19,14,0,75,95,19,98,90,83,103,99,89
20155000310,20,155,000310,150,117,38,14,1,146,154,18,179,137,130,185,174,142
20155000320,20,155,000320,130,84,21,7,0,112,112,11,134,103,97,138,129,105
20155000330,20,155,000330,277.2,233.3,51.2,5,2,297.6,251,15.1,345.8,215.9,197.8,348.9,331.8,223.9
20155000350,20,155,000350,206.2,200.4,61.7,7.7,1,244.7,202.3,24.1,307.3,162.8,142.6,318.9,305.4,157
20155000360,20,155,000360,101,65,28,14,1,83,104,18,92,117,96,110,103,103
2015500037A,20,155,00037A,68.5,64.6,17.9,7.1,1,84.6,59.5,10.1,92.7,64.4,56.6,97.6,96.5,61.6
2015500037B,20,155,00037B,6.3,9.9,2,2.8,0,12.9,3.4,3.8,16.7,4.4,5.2,15.8,14.9,6.2
20155000380,20,155,000380,166,154.1,30.8,3,1,192.8,143.1,17.9,228.6,123.2,107.3,240.5,220.7,129.2
2015500039A,20,155,00039A,338.4,391.1,79.9,8.4,6.1,495.6,297.4,21.8,571.7,243.1,203.5,595.8,562.9,243.6
2015500039B,20,155,00039B,186.6,226.5,25.5,6.1,1.4,299.1,135.2,8.4,341.6,100.2,76.2,355.6,337.6,95
20155000400,20,155,000400,157.3,147.4,19.8,8.9,1,172.1,146.4,12.9,205.7,125.6,104.8,222.6,203.8,126.6
20155000410,20,155,000410,70.9,68.9,17,6,2,79.9,70.9,11,95.9,66.9,58.9,97.9,91.9,67.9
20155000420,20,155,000420,143,109,22,5,3,131,140,11,162,120,102,177,147,130
20155000430,20,155,000430,67.4,81.5,8.6,1.4,0.1,100.8,52.2,3.2,109.4,47,38.2,117.5,112.3,43.5
20155000440,20,155,000440,8.9,22.7,10.8,2,0,27.6,13.8,3,34.5,8.9,9.9,34.5,34.5,8.9
20155000450,20,155,000450,34,120,14,1,1,136,25,4,139,28,23,135,138,24
20155000460,20,155,000460,287.2,461.3,77.7,9.8,2,552.8,242,24.6,646.3,179,134.8,674.8,639.4,176.1
20155000470,20,155,000470,18,19,3,0,1,24,14,3,28,13,10,31,31,10
20155000480,20,155,000480,22,61,6,0,0,70,18,2,77,12,9,77,78,10
20155000490,20,155,000490,242,460,59,3,10,512,224,27,578,192,160,599,576,183
20155000500,20,155,000500,33,53,10,4,0,68,28,5,78,22,20,79,72,25
20155000510,20,155,000510,53.4,71.3,9.2,7,0,82.8,52.1,7.1,93.2,47.7,40.6,99.2,97.2,44.7
20155000520,20,155,000520,33.8,35.8,6,6,1,46.7,29.8,3,60.6,21.9,17.9,64.6,57.6,23.9
20155000530,20,155,000530,41.6,43.7,11.4,5,2,51.7,45.8,5.2,71.3,32.3,29,71.5,68.4,34.2
20155000540,20,155,000540,36,53,10,0,0,60,35,3,67,31,25,68,70,28
2015500055A,20,155,00055A,90.1,134.4,16.6,3.6,1.2,164.8,72.9,6.4,190.9,53.1,47,192.7,191.8,49.6
20155000560,20,155,000560,205.6,314.4,33.1,13.2,1.9,365.4,184.8,18.9,412.7,155.5,128.9,429.8,405.2,158.3
20155000570,20,155,000570,21,74,7,1,0,81,19,3,86,17,14,82,82,18
20155000580,20,155,000580,23,26,1,0,0,28,19,3,32,18,12,36,30,18
20155000590,20,155,000590,38.8,115.1,7.3,1,1,122.8,32.4,6.1,134.3,27.9,29.6,129.5,131.4,29.8
2015500060A,20,155,00060A,136.1,247.8,45.3,11.1,3,311.1,107.9,20.2,334.4,103.8,77.8,356.3,338.3,95.9
2015500060B,20,155,00060B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155000610,20,155,000610,95.2,82.7,16.1,6,2,98.8,92.2,5,112,85,73,115,115,82.1
20155000620,20,155,000620,117,183,31.1,2.7,0,195.9,118.8,13.7,232.5,99.6,80.4,244.4,227,100.5
20155000630,20,155,000630,109.2,131,23.5,3.6,1.8,157.1,92.1,7.2,186.1,74.9,66.8,188.8,177,78.5
20155000640,20,155,000640,51.5,88.3,14.3,0.7,0.2,100.1,46,6,119.4,34.5,30.7,120.9,117,35.9
20155000650,20,155,000650,65,166,22,2,2,181,60,9,203,51,49,194,197,56
20155000660,20,155,000660,23,57,7,2,1,63,18,6,72,16,15,72,74,15
20155000670,20,155,000670,22,26,4,0,0,37,15,0,42,10,9,41,38,13
20155000680,20,155,000680,116.2,217.3,35.1,4.1,1,250.7,105.5,13.3,281.1,87.5,77.8,284.6,260.1,99.4
20155000690,20,155,000690,6,44,3,0,0,45,7,0,46,6,5,46,46,6
20155000700,20,155,000700,18,55,9,1,1,63,18,3,71,14,10,73,72,11
20155000710,20,155,000710,59.3,146.4,15.8,1,2,163.1,53.4,5.9,174,45.6,37.7,176.9,173,44.6
20155120030,20,155,120030,9,7.4,3.5,0.2,0.1,7.8,9.1,3.3,9,11.2,8,12.2,10.1,9.1
2015512005A,20,155,12005A,0.1,0.3,0,0,0,0.3,0.1,0,0.3,0.1,0.1,0.3,0.3,0.1
20155120060,20,155,120060,0,1,0,0,0,1,0,0,1,0,0,1,1,0
20155200010,20,155,200010,87,66,21,4,2,81,90,7,109,70,67,107,104,73
20155200020,20,155,200020,79,58,17,3,0,81,67,5,88,68,61,91,83,69
20155200030,20,155,200030,67,85,13,1,1,108,56,3,125,42,38,129,116,52
20155200040,20,155,200040,368,304,45,7,1,378,321,14,448,265,232,472,440,267
20155200050,20,155,200050,70,80,12,1,1,100,58,6,114,49,39,116,109,50
20155200060,20,155,200060,20,26,3,2,0,30,16,3,36,15,17,34,34,16
20155900010,20,155,900010,8.8,9.9,1.1,0.3,0,13.5,6.2,0.3,15.3,4.6,3.3,16.1,15,4.4
20155900020,20,155,900020,15.1,23,2.9,0.6,0.2,28,12.3,1.1,32.5,9,8.1,32.7,32.7,8.3
